#{"t_start": 1679415267.1031415, "env_id": null}
r,l,t,ruined grasses
1,21,1207.482061,1
1,18,1207.53611,1
1,19,1207.592161,2
1,20,1207.652216,0
1,18,1207.707268,1
1,18,1207.770324,0
1,18,1207.826375,2
1,18,1207.884428,0
1,18,1207.940479,0
1,18,1207.998532,0
1,19,1208.059587,1
1,18,1208.116639,1
1,18,1208.17269,0
1,18,1208.228741,1
1,21,1208.2938,2
1,18,1208.350852,2
1,18,1208.407904,0
1,18,1208.463955,2
1,18,1208.521007,3
1,20,1208.584064,1
1,18,1208.641116,1
1,18,1208.699169,1
1,18,1208.756221,0
1,18,1208.851306,0
1,20,1208.919368,1
1,19,1208.986429,2
1,19,1209.049487,1
1,18,1209.10754,1
1,21,1209.174601,2
1,19,1209.235656,1
1,18,1209.29371,0
1,19,1209.354764,0
1,18,1209.413818,1
1,20,1209.477876,0
1,18,1209.53693,1
1,18,1209.595984,2
1,21,1209.664046,1
1,19,1209.726102,1
1,18,1209.784155,1
1,18,1209.842208,0
1,20,1209.906266,2
1,18,1209.96632,0
1,21,1210.035383,2
1,20,1210.100442,1
1,19,1211.902861,2
1,32,1211.996946,2
1,42,1212.121059,3
1,40,1212.278201,2
1,58,1212.481386,5
1,66,1212.69458,7
1,69,1212.899767,5
1,36,1213.007865,3
1,42,1213.132978,5
1,18,1213.187027,0
1,52,1213.342169,7
1,38,1213.461277,2
1,45,1213.604407,2
1,37,1213.721514,2
1,24,1213.838619,0
1,31,1213.943715,1
1,49,1214.097856,5
1,36,1214.209957,2
1,58,1214.389122,2
1,34,1214.497221,0
1,18,1214.556274,3
1,31,1214.658367,2
1,20,1214.722425,0
1,29,1214.81551,5
1,40,1214.942625,2
1,26,1215.0247,1
1,30,1215.120787,3
1,24,1215.196856,1
1,62,1215.425063,3
1,46,1215.579203,4
1,29,1215.67429,3
1,63,1215.871469,7
1,58,1216.054636,1
1,35,1216.165737,2
1,38,1216.285846,3
1,22,1216.354909,1
1,62,1216.551087,5
1,32,1216.652179,0
1,51,1216.814326,4
1,28,1216.902406,2
1,36,1217.05054,3
1,32,1217.158638,4
1,31,1217.261733,2
1,42,1217.395855,1
1,71,1217.623061,6
1,49,1217.780204,4
1,32,1217.882297,4
1,26,1217.966373,2
1,44,1218.107502,1
1,52,1218.274653,3
1,55,1218.450814,2
1,28,1220.197401,2
1,32,1220.294489,3
1,22,1220.400585,2
1,24,1220.478656,2
1,34,1220.585754,0
1,30,1220.676836,0
1,28,1220.761914,1
1,30,1220.853997,3
1,18,1220.910048,2
1,27,1220.992123,5
1,28,1221.078201,3
1,30,1221.174289,3
1,25,1221.252359,4
1,37,1221.368465,1
1,34,1221.477564,5
1,26,1221.563643,3
1,27,1221.666749,0
1,48,1221.82289,8
1,20,1221.886949,2
1,40,1222.061106,8
1,30,1222.195499,5
1,46,1222.364747,1
1,40,1222.499402,1
1,21,1222.568465,0
1,28,1222.663816,8
1,26,1222.771495,2
1,27,1222.865606,2
1,36,1222.988732,4
1,46,1223.12986,2
1,30,1223.219942,2
1,25,1223.296011,3
1,41,1223.419123,2
1,28,1223.502199,1
1,28,1223.591362,4
1,30,1223.720991,2
1,28,1223.82209,6
1,25,1223.908168,1
1,22,1223.974228,4
1,36,1224.082198,3
1,24,1224.154263,0
1,26,1224.231333,2
1,27,1224.312407,2
1,54,1224.473553,3
1,24,1224.545619,2
1,28,1224.628694,2
1,22,1224.694754,6
1,27,1224.776829,1
1,22,1224.849895,0
1,27,1224.960025,4
1,24,1225.037095,2
1,37,1225.150197,3
1,22,1225.216257,0
1,23,1225.325362,3
1,30,1225.449564,1
1,36,1225.572676,3
1,23,1225.64274,1
1,26,1225.72081,2
1,26,1225.800883,2
1,28,1225.886961,6
1,33,1225.988053,0
1,26,1226.071138,1
1,25,1226.16276,2
1,30,1226.273878,2
1,20,1226.335935,2
1,20,1226.396003,1
1,50,1226.545138,0
1,56,1226.713291,2
1,40,1226.836414,2
1,40,1228.71869,1
1,34,1228.818782,1
1,18,1228.87183,3
1,20,1228.929882,4
1,27,1229.009959,4
1,23,1229.082543,3
1,28,1229.178637,0
1,30,1229.272725,3
1,26,1229.350796,2
1,20,1229.420018,0
1,28,1229.522127,4
1,22,1229.591196,2
1,36,1229.699295,3
1,25,1229.773362,1
1,22,1229.839422,0
1,29,1229.930504,0
1,21,1229.996565,2
1,23,1230.065627,2
1,46,1230.203753,3
1,22,1230.305844,1
1,24,1230.384916,3
1,31,1230.486009,4
1,23,1230.558074,1
1,25,1230.633143,2
1,24,1230.706209,2
1,22,1230.77327,1
1,24,1230.845336,2
1,21,1230.909397,0
1,26,1230.988469,1
1,28,1231.073546,2
1,36,1231.182646,1
1,29,1231.270726,4
1,21,1231.334784,3
1,26,1231.416858,1
1,26,1231.498933,4
1,31,1231.597022,2
1,22,1231.666085,5
1,28,1231.754165,2
1,32,1231.890287,5
1,30,1231.99238,2
1,27,1232.080461,6
1,20,1232.143518,2
1,23,1232.217585,4
1,29,1232.31067,1
1,25,1232.389742,0
1,31,1232.490834,1
1,30,1232.586922,6
1,28,1232.680006,3
1,30,1232.775093,2
1,23,1232.848159,1
1,23,1232.921226,1
1,22,1232.991289,0
1,21,1233.05835,2
1,46,1233.204483,4
1,22,1233.276548,2
1,22,1233.346612,3
1,26,1233.429688,4
1,24,1233.542789,1
1,26,1233.636874,3
1,27,1233.728959,1
1,26,1233.813036,1
1,26,1233.896111,2
1,24,1233.973182,1
1,19,1234.034237,1
1,22,1234.105302,3
1,27,1234.19138,1
1,25,1234.271452,3
1,27,1234.358532,2
1,20,1234.42259,0
1,32,1234.525684,2
1,27,1234.612763,4
1,28,1234.703846,7
1,26,1234.788923,1
1,22,1234.859987,5
1,27,1234.946066,1
1,24,1235.023136,1
1,30,1235.119223,3
1,28,1235.248339,5
1,28,1235.34743,0
1,24,1237.085978,4
1,20,1237.147033,0
1,22,1237.215095,0
1,18,1237.271146,3
1,33,1237.372744,2
1,24,1237.445811,2
1,24,1237.518877,2
1,20,1237.581934,1
1,26,1237.664009,1
1,24,1237.740078,3
1,32,1237.839168,5
1,21,1237.905228,0
1,25,1237.9843,4
1,22,1238.054364,1
1,20,1238.117421,1
1,20,1238.180478,3
1,20,1238.244537,2
1,18,1238.301588,3
1,27,1238.386666,2
1,22,1238.492763,0
1,20,1238.568831,1
1,20,1238.636893,0
1,22,1238.705956,2
1,23,1238.778022,2
1,22,1238.848085,2
1,24,1238.923153,3
1,26,1239.006229,3
1,22,1239.076293,1
1,27,1239.162371,2
1,27,1239.247448,3
1,35,1239.358549,2
1,18,1239.415601,4
1,20,1239.479659,1
1,23,1239.552725,1
1,35,1239.664827,11
1,23,1239.737894,3
1,18,1239.793944,0
1,22,1239.864008,3
1,23,1239.937074,1
1,24,1240.014145,3
1,24,1240.132252,2
1,28,1240.227339,2
1,20,1240.2954,3
1,21,1240.362462,2
1,22,1240.434526,2
1,22,1240.505591,5
1,21,1240.573653,0
1,24,1240.652725,3
1,22,1240.72379,4
1,29,1240.817875,4
1,28,1240.909959,3
1,21,1240.97802,2
1,19,1241.040077,5
1,18,1241.099131,2
1,22,1241.170195,3
1,23,1241.245263,4
1,26,1241.330341,4
1,21,1241.399403,2
1,29,1241.493489,5
1,21,1241.561551,1
1,18,1241.619604,2
1,25,1241.701679,2
1,18,1241.797765,1
1,24,1241.878838,0
1,19,1241.947902,2
1,22,1242.018967,2
1,25,1242.10004,1
1,21,1242.167101,1
1,20,1242.23216,1
1,21,1242.300222,3
1,27,1242.3863,3
1,18,1242.444353,0
1,22,1242.515418,2
1,20,1242.580477,2
1,26,1242.664553,2
1,25,1242.745627,2
1,27,1242.832706,6
1,30,1242.929794,2
1,22,1243.000859,1
1,29,1243.093944,4
1,28,1243.185027,2
1,35,1243.298129,2
1,19,1243.360185,0
1,22,1243.467283,2
1,32,1243.581386,2
1,25,1243.669467,3
1,18,1243.72852,2
1,20,1245.458092,3
1,25,1245.534161,3
1,22,1245.601222,1
1,18,1245.656272,1
1,22,1245.723333,4
1,22,1245.790394,4
1,23,1245.861459,4
1,20,1245.921513,2
1,22,1245.989575,4
1,18,1246.044625,1
1,19,1246.102678,3
1,27,1246.184752,7
1,23,1246.255817,2
1,20,1246.316873,2
1,19,1246.373924,4
1,22,1246.440985,4
1,18,1246.496035,2
1,20,1246.558092,3
1,22,1246.627155,0
1,20,1246.728264,2
1,32,1246.841367,3
1,25,1246.923442,2
1,18,1246.980494,3
1,22,1247.049556,3
1,20,1247.112614,1
1,28,1247.203697,3
1,21,1247.272762,0
1,18,1247.332816,0
1,24,1247.409887,3
1,26,1247.491961,2
1,22,1247.562025,1
1,21,1247.630087,2
1,19,1247.691142,3
1,20,1247.7552,3
1,26,1247.840278,4
1,23,1247.915346,1
1,22,1247.994938,1
1,19,1248.066002,2
1,21,1248.137067,2
1,22,1248.208132,2
1,18,1248.267185,2
1,20,1248.332244,4
1,24,1248.452353,4
1,25,1248.535429,4
1,18,1248.593482,1
1,20,1248.656539,3
1,23,1248.729605,2
1,20,1248.794665,3
1,19,1248.856721,1
1,22,1248.928787,5
1,28,1249.02087,3
1,22,1249.092936,3
1,22,1249.165001,1
1,20,1249.23006,2
1,20,1249.294118,3
1,19,1249.354173,1
1,31,1249.452262,5
1,18,1249.509314,0
1,30,1249.6044,3
1,63,1249.810588,6
1,20,1249.873645,3
1,27,1249.960724,4
1,18,1250.053808,1
1,23,1250.13288,3
1,21,1250.207948,3
1,24,1250.288021,2
1,20,1250.356084,2
1,21,1250.427148,2
1,22,1250.501215,2
1,25,1250.586293,4
1,19,1250.64935,2
1,21,1250.718413,2
1,20,1250.783472,1
1,22,1250.857539,4
1,18,1250.918594,4
1,25,1251.002671,1
1,19,1251.067731,3
1,20,1251.135792,3
1,21,1251.206857,5
1,18,1251.267912,3
1,22,1251.340979,3
1,21,1251.410041,1
1,20,1251.477103,4
1,25,1251.561179,2
1,25,1251.645255,3
1,22,1251.753354,3
1,19,1251.823416,2
1,18,1251.888476,2
1,18,1251.97456,0
1,24,1252.073658,2
1,25,1252.154732,3
1,32,1252.257825,7
1,22,1254.068471,4
1,20,1254.143539,3
1,20,1254.208598,3
1,88,1254.469836,15
1,27,1254.567925,2
1,22,1254.647998,2
1,27,1254.741082,2
1,20,1254.800136,1
1,20,1254.85919,2
1,38,1254.97029,7
1,18,1255.026342,0
1,20,1255.085395,0
1,37,1255.231528,10
1,21,1255.314604,0
1,22,1255.403703,3
1,22,1255.470764,1
1,19,1255.527816,2
1,21,1255.588871,0
1,20,1255.647925,3
1,20,1255.70698,1
1,24,1255.781046,2
1,20,1255.843102,6
1,36,1255.956205,9
1,19,1256.015259,0
1,18,1256.071309,1
1,24,1256.143375,3
1,18,1256.198425,2
1,21,1256.261482,2
1,18,1256.316533,1
1,35,1256.42363,12
1,26,1256.5017,7
1,18,1256.557752,0
1,26,1256.636824,4
1,22,1256.703884,0
1,18,1256.792965,0
1,24,1256.871036,6
1,20,1256.940099,4
1,20,1257.005158,0
1,21,1257.070217,0
1,32,1257.169307,6
1,31,1257.264394,9
1,18,1257.320445,0
1,20,1257.382501,0
1,22,1257.450563,2
1,20,1257.512619,2
1,20,1257.576678,0
1,18,1257.632729,1
1,20,1257.694785,1
1,25,1257.772856,4
1,24,1257.847924,2
1,21,1257.912983,5
1,28,1258.001063,9
1,33,1258.105158,8
1,18,1258.16221,2
1,20,1258.225267,3
1,21,1258.291327,1
1,23,1258.397424,2
1,25,1258.479498,3
1,18,1258.546559,3
1,23,1258.622628,8
1,46,1258.766759,10
1,26,1258.848834,1
1,20,1258.912892,1
1,23,1258.984957,4
1,26,1259.067032,1
1,38,1259.188142,6
1,48,1259.339279,10
1,21,1259.40634,1
1,34,1259.513438,11
1,23,1259.586504,1
1,19,1259.647559,0
1,24,1259.724629,2
1,33,1259.828725,7
1,23,1259.902791,1
1,21,1259.969852,1
1,22,1260.080953,6
1,20,1260.154019,1
0,120,1260.543374,10
1,22,1260.615439,5
1,18,1260.673492,3
1,119,1262.698332,10
1,21,1262.760388,2
1,21,1262.823446,1
1,18,1262.876494,2
1,18,1262.930543,4
1,20,1262.992599,0
1,44,1263.127722,9
1,18,1263.184774,2
1,20,1263.24683,2
1,20,1263.346921,1
1,39,1263.481043,9
1,25,1263.560115,7
1,56,1263.737276,13
1,23,1263.810343,7
1,20,1263.872399,1
1,20,1263.934455,0
1,18,1263.991507,3
1,27,1264.074583,5
1,31,1264.171671,8
1,23,1264.243737,1
1,18,1264.300788,2
1,19,1264.359842,2
1,22,1264.428905,0
1,20,1264.491962,2
1,18,1264.549014,0
1,20,1264.613072,2
1,22,1264.683136,2
1,19,1264.744191,0
1,20,1264.808249,6
1,24,1264.884319,6
1,23,1265.001935,7
1,23,1265.082008,5
1,19,1265.146067,3
1,18,1265.20412,0
1,18,1265.262172,2
1,21,1265.330234,0
1,21,1265.397295,4
1,22,1265.468359,1
1,54,1265.642518,15
1,24,1265.720589,0
1,20,1265.785648,5
1,18,1265.844702,0
1,18,1265.904756,2
1,23,1265.978823,3
1,22,1266.049888,2
1,20,1266.114948,2
1,20,1266.179005,2
1,18,1266.238059,0
1,24,1266.316144,3
1,18,1266.374197,2
1,18,1266.43328,3
1,34,1266.541378,12
1,18,1266.639467,0
1,20,1266.710038,1
1,20,1266.781102,1
1,32,1266.884196,7
1,20,1266.949255,1
1,18,1267.007308,0
1,22,1267.078372,1
1,22,1267.149437,1
1,20,1267.214496,3
1,18,1267.27355,2
1,20,1267.338609,3
1,18,1267.396662,0
1,22,1267.467726,2
1,26,1267.551803,1
1,20,1267.615861,0
1,19,1267.677917,0
1,21,1267.74598,0
1,18,1267.805033,3
1,18,1267.863086,1
1,19,1267.924141,0
1,24,1268.002212,2
1,21,1268.070274,4
1,19,1268.13233,0
1,19,1268.193386,0
1,23,1268.303486,1
1,19,1268.367544,4
1,18,1268.428599,2
1,20,1268.495662,3
1,19,1268.560721,2
1,25,1268.640794,3
1,21,1268.709857,7
1,112,1269.071188,11
1,22,1270.818412,2
1,18,1270.872461,1
1,24,1270.944526,9
1,19,1271.002579,1
1,18,1271.056628,1
1,18,1271.110677,1
1,18,1271.164726,0
1,20,1271.224781,0
1,18,1271.27883,1
1,23,1271.348894,6
1,21,1271.414954,2
1,20,1271.476009,0
1,19,1271.571095,1
1,18,1271.630149,0
1,26,1271.714225,5
1,18,1271.772278,4
1,20,1271.834335,0
1,18,1271.889385,3
1,18,1271.945436,0
1,19,1272.003489,0
1,19,1272.062542,0
1,20,1272.123598,0
1,19,1272.182652,0
1,22,1272.250713,2
1,22,1272.317774,2
1,18,1272.373825,0
1,20,1272.435882,1
1,20,1272.497938,0
1,18,1272.553989,0
1,20,1272.616045,1
1,28,1272.702124,5
1,19,1272.761177,0
1,18,1272.817228,0
1,18,1272.873279,0
1,18,1272.930331,0
1,18,1272.986382,2
1,18,1273.042433,0
1,22,1273.110495,2
1,20,1273.216592,1
1,22,1273.296665,2
1,18,1273.359723,0
1,20,1273.422781,3
1,18,1273.479832,0
1,20,1273.541889,2
1,20,1273.604946,3
1,18,1273.661998,1
1,18,1273.71905,2
1,19,1273.779104,0
1,18,1273.835155,0
1,22,1273.905219,2
1,18,1273.963272,2
1,23,1274.035337,1
1,18,1274.092389,0
1,18,1274.150442,1
1,18,1274.207494,0
1,18,1274.264546,0
1,18,1274.321597,1
1,18,1274.377648,1
1,18,1274.435701,0
1,22,1274.506271,3
1,18,1274.563323,0
1,18,1274.620374,0
1,20,1274.684433,0
1,20,1274.74749,2
1,22,1274.853586,0
1,21,1274.925652,1
1,20,1274.994715,0
1,20,1275.058773,2
1,18,1275.116825,0
1,22,1275.18689,1
1,21,1275.254951,0
1,18,1275.312003,0
1,27,1275.398081,2
1,20,1275.46314,1
1,22,1275.533204,1
1,20,1275.598263,1
1,19,1275.658318,2
1,18,1275.71637,2
1,20,1275.781429,0
1,18,1275.839482,3
1,20,1275.904544,2
1,19,1275.965599,0
1,18,1276.024653,0
1,19,1276.085708,2
1,21,1276.15377,1
1,18,1276.212824,0
1,18,1276.270876,3
1,19,1276.331932,0
1,18,1276.388984,0
1,20,1276.490075,1
1,18,1276.551131,1
1,20,1276.620194,0
1,18,1276.680248,3
1,20,1276.744307,4
1,19,1276.805362,1
1,20,1276.870421,0
1,22,1276.940485,0
1,20,1277.006545,2
1,18,1277.064598,1
1,20,1277.128656,0
1,19,1277.190712,0
1,19,1277.251768,0
1,20,1277.315826,1
1,18,1277.373879,0
1,19,1279.11346,0
1,18,1279.167509,0
1,18,1279.221558,1
1,20,1279.281612,1
1,24,1279.353678,2
1,24,1279.425743,0
1,20,1279.484797,2
1,22,1279.551858,1
1,20,1279.611913,1
1,20,1279.671967,2
1,18,1279.760048,0
1,20,1279.827109,0
1,29,1279.920192,0
1,19,1279.980247,0
1,19,1280.0383,0
1,24,1280.119374,1
1,28,1280.205452,0
1,20,1280.267508,0
1,21,1280.331567,4
1,20,1280.393623,0
1,18,1280.449674,1
1,20,1280.510729,0
1,27,1280.595807,1
1,18,1280.651858,0
1,22,1280.71992,0
1,20,1280.781976,1
1,18,1280.838027,0
1,26,1280.919101,1
1,22,1280.987162,0
1,18,1281.043213,2
1,20,1281.106271,2
1,20,1281.168327,0
1,18,1281.225379,1
1,20,1281.288436,0
1,22,1281.39253,2
1,20,1281.461593,2
1,18,1281.521649,2
1,23,1281.595716,6
1,24,1281.670784,3
1,22,1281.739846,0
1,22,1281.80991,0
1,22,1281.878973,1
1,21,1281.945033,1
1,18,1282.002085,0
1,40,1282.128199,12
1,24,1282.204268,4
1,18,1282.262321,2
1,18,1282.318372,0
1,20,1282.382431,0
1,20,1282.445488,0
1,20,1282.508545,1
1,22,1282.578609,1
1,30,1282.673696,3
1,23,1282.746762,2
1,21,1282.813823,2
1,22,1282.883886,3
1,20,1282.981975,1
1,32,1283.090073,2
1,24,1283.17415,1
1,19,1283.236206,2
1,27,1283.323285,3
1,22,1283.395351,0
1,18,1283.453404,0
1,22,1283.524468,0
1,21,1283.596534,0
1,22,1283.668599,0
1,20,1283.733658,0
1,22,1283.804723,2
1,22,1283.875787,0
1,21,1283.94385,0
1,20,1284.007907,1
1,26,1284.091984,0
1,24,1284.171056,3
1,18,1284.229109,0
1,31,1284.3292,11
1,18,1284.387252,0
1,19,1284.448308,0
1,35,1284.56041,7
1,20,1284.659499,0
1,22,1284.734567,4
1,20,1284.802629,1
1,20,1284.870692,2
1,22,1284.941756,0
1,26,1285.025833,5
1,20,1285.090892,2
1,24,1285.169964,0
1,18,1285.228016,0
1,18,1285.28707,0
1,18,1285.346124,1
1,30,1285.443212,3
1,22,1285.514277,1
1,20,1285.578335,0
1,20,1285.643394,1
1,20,1285.709454,1
1,20,1287.454039,3
1,20,1287.515095,0
1,25,1287.591164,5
1,27,1287.674239,3
1,22,1287.742301,0
1,18,1287.797352,1
1,18,1287.852401,0
1,37,1287.998534,14
1,28,1288.090617,0
1,22,1288.167688,0
1,18,1288.223739,2
1,27,1288.307815,13
1,22,1288.376878,0
1,21,1288.441937,3
1,21,1288.507997,5
1,23,1288.580063,0
1,22,1288.648124,0
1,21,1288.714184,0
1,19,1288.77524,1
1,18,1288.831291,1
1,25,1288.909362,9
1,23,1288.981427,3
1,20,1289.044484,0
1,20,1289.107542,0
1,18,1289.163593,0
1,26,1289.245667,2
1,22,1289.315731,0
1,20,1289.378788,0
1,18,1289.43584,0
1,18,1289.492892,0
1,19,1289.586977,0
1,25,1289.670054,5
1,18,1289.729107,0
1,19,1289.792164,1
1,19,1289.852218,1
1,22,1289.922282,1
1,20,1289.986341,2
1,22,1290.056404,0
1,21,1290.12847,6
1,20,1290.192528,0
1,18,1290.250581,0
1,18,1290.308634,0
1,21,1290.375695,0
1,25,1290.454767,3
1,18,1290.511818,0
1,21,1290.577878,2
1,24,1290.653948,1
1,18,1290.712,1
1,22,1290.782064,1
1,20,1290.846122,0
1,21,1290.913183,2
1,27,1290.999261,3
1,20,1291.062318,1
1,18,1291.120371,0
1,20,1291.217459,1
1,25,1291.302536,0
1,19,1291.367595,0
1,24,1291.447669,0
1,20,1291.511727,3
1,19,1291.573783,0
1,22,1291.644848,0
1,19,1291.706904,0
1,24,1291.783974,3
1,22,1291.85604,1
1,21,1291.924101,2
1,25,1292.005175,2
1,20,1292.069233,0
1,18,1292.127286,0
1,18,1292.18634,11
1,22,1292.257405,1
1,28,1292.348487,1
1,19,1292.410544,0
1,18,1292.468596,1
1,18,1292.526649,1
1,21,1292.594711,1
1,22,1292.665776,2
1,18,1292.724829,0
1,20,1292.789888,0
1,21,1292.892982,2
1,20,1292.960044,0
1,18,1293.021098,0
1,23,1293.098168,0
1,22,1293.169233,0
1,22,1293.2423,5
1,19,1293.303355,0
1,21,1293.371417,2
1,19,1293.433473,1
1,21,1293.500534,0
1,20,1293.565593,1
1,21,1293.632654,3
1,18,1293.690707,5
1,19,1293.751763,0
1,18,1293.810816,0
1,20,1293.875875,0
1,18,1293.933928,2
1,26,1294.017003,1
1,23,1294.091071,0
1,19,1295.832577,0
1,19,1295.89063,0
1,18,1295.944679,0
1,23,1296.013742,3
1,21,1296.076799,1
1,24,1296.148865,5
1,21,1296.246953,1
1,20,1296.315016,0
1,23,1296.391085,2
1,24,1296.465153,1
1,23,1296.536217,1
1,20,1296.597272,0
1,20,1296.659329,0
1,19,1296.717381,0
1,18,1296.773432,0
1,22,1296.840493,0
1,25,1296.917563,2
1,18,1296.974615,3
1,18,1297.029665,3
1,20,1297.091722,3
1,23,1297.161785,0
1,21,1297.226845,0
1,18,1297.282895,1
1,21,1297.347955,0
1,22,1297.416017,1
1,18,1297.473068,0
1,19,1297.532122,1
1,21,1297.597181,0
1,21,1297.66224,1
1,22,1297.731303,0
1,18,1297.821384,2
1,19,1297.884442,0
1,18,1297.945498,0
1,19,1298.008555,0
1,18,1298.064606,0
1,18,1298.122658,1
1,23,1298.194724,0
1,19,1298.253778,0
1,21,1298.319838,0
1,21,1298.385898,0
1,20,1298.448955,3
1,18,1298.507008,1
1,20,1298.574069,0
1,21,1298.640129,0
1,19,1298.700183,1
1,27,1298.785261,2
1,22,1298.854324,0
1,20,1298.918396,1
1,20,1298.981453,1
1,20,1299.045511,2
1,22,1299.114574,0
1,19,1299.174628,0
1,20,1299.237686,3
1,19,1299.297741,1
1,19,1299.358796,2
1,22,1299.462891,1
1,18,1299.524946,0
1,19,1299.589005,0
1,20,1299.654064,1
1,19,1299.714119,3
1,19,1299.775174,1
1,18,1299.832226,0
1,32,1299.934319,2
1,18,1299.992372,0
1,23,1300.066439,0
1,25,1300.146512,0
1,23,1300.219579,3
1,22,1300.290643,3
1,18,1300.347695,0
1,19,1300.40875,0
1,22,1300.478814,1
1,18,1300.537868,0
1,30,1300.633955,2
1,21,1300.701016,2
1,22,1300.771079,1
1,19,1300.832135,0
1,18,1300.889187,1
1,18,1300.947239,0
1,23,1301.022308,3
1,18,1301.115393,0
1,38,1301.247512,9
1,22,1301.318577,0
1,18,1301.37663,0
1,22,1301.447694,1
1,25,1301.528768,3
1,18,1301.587822,3
1,22,1301.658886,1
1,18,1301.716939,0
1,19,1301.777994,0
1,20,1301.843054,1
1,20,1301.907112,1
1,18,1301.965164,0
1,26,1302.04824,1
1,18,1302.107294,0
1,21,1302.175355,2
1,21,1302.243418,0
1,18,1302.302471,0
1,21,1302.371534,2
1,18,1302.429587,0
1,19,1304.170168,0
1,21,1304.234226,1
1,27,1304.316301,0
1,18,1304.40338,0
1,22,1304.474444,0
1,30,1304.56853,0
1,18,1304.625582,0
1,23,1304.695646,2
1,23,1304.76671,0
1,18,1304.821761,0
1,22,1304.888821,4
1,29,1304.978903,0
1,21,1305.042962,0
1,26,1305.124035,1
1,23,1305.1951,4
1,18,1305.251402,1
1,25,1305.328221,3
1,24,1305.403289,0
1,19,1305.462343,1
1,20,1305.524399,0
1,20,1305.586456,0
1,20,1305.648512,0
1,29,1305.739595,2
1,21,1305.804654,1
1,30,1305.897752,0
1,26,1306.015858,0
1,21,1306.084921,0
1,25,1306.168998,0
1,20,1306.232056,0
1,25,1306.311127,0
1,38,1306.430235,0
1,22,1306.499298,5
1,28,1306.586377,0
1,32,1306.68847,4
1,24,1306.763539,0
1,21,1306.829598,0
1,24,1306.904666,1
1,20,1306.966723,1
1,28,1307.054803,13
1,26,1307.136877,0
1,23,1307.210945,0
1,22,1307.280008,1
1,22,1307.349071,1
1,31,1307.44716,0
1,24,1307.52324,1
1,29,1307.653358,7
1,24,1307.734432,1
1,20,1307.804496,1
1,18,1307.862548,1
1,20,1307.926607,0
1,25,1308.006679,1
1,19,1308.067735,0
1,23,1308.141802,2
1,32,1308.245897,1
1,22,1308.316961,0
1,20,1308.38102,2
1,21,1308.449081,0
1,20,1308.51314,2
1,26,1308.597216,0
1,18,1308.655269,1
1,31,1308.756361,5
1,19,1308.818417,1
1,19,1308.879472,0
1,20,1308.943531,0
1,22,1309.014596,3
1,32,1309.117689,0
1,25,1309.199764,2
1,24,1309.314868,0
1,22,1309.391938,3
1,18,1309.455997,0
1,26,1309.540073,5
1,24,1309.618144,0
1,22,1309.690209,3
1,21,1309.759272,1
1,34,1309.870373,8
1,31,1309.970464,0
1,28,1310.061547,0
1,20,1310.126606,0
1,26,1310.210682,0
1,20,1310.276742,1
1,21,1310.344804,1
1,22,1310.415869,0
1,18,1310.473922,1
1,26,1310.558999,0
1,22,1310.630064,4
1,19,1310.69212,1
1,27,1310.781201,0
1,20,1310.84626,1
1,26,1312.625142,0
1,26,1312.710218,0
1,23,1312.784286,1
1,26,1312.863358,0
1,26,1312.940428,1
1,19,1312.99748,0
1,30,1313.087562,3
1,22,1313.155623,0
1,22,1313.223685,1
1,18,1313.278735,0
1,26,1313.36081,2
1,29,1313.449891,0
1,18,1313.507487,0
1,22,1313.580553,1
1,20,1313.64261,1
1,24,1313.717678,0
1,20,1313.77876,0
1,19,1313.839926,0
1,18,1313.895977,0
1,35,1314.004075,3
1,39,1314.125188,2
1,18,1314.219273,0
1,24,1314.300461,0
1,30,1314.403554,2
1,18,1314.459605,1
1,18,1314.517657,0
1,19,1314.577712,0
1,21,1314.643772,0
1,18,1314.700824,0
1,24,1314.776925,1
1,22,1314.849073,2
1,18,1314.906126,1
1,21,1314.973187,0
1,18,1315.030247,0
1,22,1315.100302,0
1,18,1315.158355,0
1,18,1315.215407,0
1,20,1315.279465,1
1,20,1315.344641,2
1,20,1315.408699,0
1,18,1315.465751,0
1,20,1315.529809,0
1,22,1315.599873,0
1,27,1315.685951,1
1,22,1315.757015,0
1,20,1315.856265,0
1,21,1315.92833,0
1,18,1315.991388,0
1,28,1316.08247,0
1,66,1316.293662,5
1,21,1316.36184,0
1,21,1316.429902,1
1,21,1316.496963,1
1,18,1316.555015,0
1,22,1316.62608,0
1,39,1316.751204,4
1,19,1316.81226,1
1,28,1316.903492,2
1,20,1316.968551,0
1,22,1317.039616,1
1,26,1317.123692,0
1,35,1317.236795,7
1,21,1317.303856,1
1,48,1317.49412,7
1,32,1317.603218,4
1,25,1317.696304,0
1,26,1317.78038,0
1,37,1317.899673,3
1,27,1317.987752,3
1,21,1318.054814,0
1,20,1318.119872,4
1,20,1318.184932,1
1,18,1318.242984,0
1,27,1318.330064,1
1,35,1318.444299,3
1,22,1318.515363,0
1,24,1318.592433,0
1,23,1318.6665,2
1,32,1318.769594,6
1,25,1318.850668,0
1,20,1318.914798,1
1,26,1319.000876,2
1,22,1319.071941,0
1,18,1319.165024,1
1,38,1320.977991,4
1,20,1321.038046,0
1,20,1321.097099,0
1,25,1321.172168,1
1,18,1321.225216,0
1,22,1321.291276,1
1,25,1321.366344,17
1,19,1321.423396,1
1,20,1321.484541,0
1,55,1321.651693,17
1,21,1321.715751,4
1,20,1321.776807,0
