#{"t_start": 1679427792.4941602, "env_id": null}
r,l,t,ruined grasses
1,40,908.055126,13
1,44,908.239388,9
1,44,908.420552,19
1,86,908.777007,22
1,40,908.943158,12
1,46,909.136451,17
1,51,909.446733,14
1,44,909.632071,14
1,40,909.799222,13
1,42,909.974381,12
1,41,910.145634,13
1,41,910.31779,13
1,73,912.383226,16
1,43,912.54037,10
1,40,912.68153,13
1,58,912.892837,16
1,39,913.034966,15
1,56,913.294335,13
1,44,913.454482,20
1,38,913.593609,15
1,47,913.766958,13
1,39,913.910088,14
1,41,914.061225,11
1,45,914.226495,13
1,42,914.382637,17
1,48,914.560799,6
1,117,915.043427,28
1,46,915.242713,14
1,39,915.400856,12
1,40,915.563004,11
1,47,915.751314,15
1,77,916.063598,17
1,70,916.346985,17
1,42,916.51714,17
1,87,916.868892,19
1,40,917.030039,10
1,53,917.337445,15
1,58,917.576662,8
1,137,918.146312,44
1,39,918.307888,12
1,41,918.477042,14
1,42,918.650199,14
1,65,918.920564,13
1,39,919.083712,12
1,38,919.318104,13
1,44,919.518285,14
1,72,919.814551,20
1,42,919.995817,11
1,43,920.17598,11
1,46,920.367264,12
1,41,920.53942,15
1,65,922.554672,12
1,41,922.70681,12
1,38,922.843935,13
1,41,922.992182,14
1,44,923.19937,11
1,41,923.35351,12
1,42,923.508777,14
1,41,923.657913,11
1,41,923.80905,15
1,42,923.964326,10
1,40,924.111459,13
1,54,924.31064,15
1,42,924.466858,10
1,40,924.615993,12
1,38,924.757122,12
1,42,924.914264,12
1,42,925.124568,15
1,40,925.290838,10
1,39,925.446112,13
1,38,925.601253,15
1,40,925.761399,14
1,48,925.954714,17
1,39,926.112857,12
1,44,926.290018,11
1,40,926.45118,13
1,47,926.64349,8
1,41,926.810642,17
1,39,926.965801,13
1,45,927.240201,14
1,38,927.395342,12
1,42,927.567619,14
1,38,927.723761,12
1,48,927.921941,10
1,42,928.096222,8
1,41,928.264375,15
1,41,928.436796,13
1,39,928.599221,15
1,38,928.755362,13
1,43,928.931523,9
0,480,932.67321,59
1,38,932.810334,12
1,40,932.957468,13
1,39,933.157838,11
1,38,933.298966,11
1,38,933.437092,13
1,39,933.575287,12
1,39,933.727526,12
1,38,933.871657,13
1,39,934.020793,13
1,38,934.165073,12
1,38,934.310205,13
1,39,934.45934,11
1,38,934.608613,11
1,38,934.756747,14
1,38,934.899878,14
1,39,935.098223,12
1,38,935.24836,10
1,38,935.39149,12
1,43,935.564647,14
1,38,935.718903,11
1,40,935.883052,13
1,42,936.053206,8
1,38,936.210517,13
1,40,936.370663,12
1,38,936.524805,13
1,63,936.782099,9
1,38,936.937239,12
1,40,937.196612,11
1,38,937.357759,10
1,40,937.530916,14
1,38,937.691214,13
1,38,937.853361,13
1,43,938.033524,11
1,40,938.204895,8
1,61,938.464131,9
1,38,938.622305,11
1,38,938.796574,12
1,38,938.954718,12
1,41,939.130878,15
1,38,939.37724,12
1,38,939.544393,15
1,38,939.704696,12
1,43,939.886862,10
1,39,940.049012,11
1,38,940.210353,10
1,38,940.372501,12
1,38,940.530644,10
1,41,940.705008,12
1,43,940.887173,12
1,214,943.557043,42
1,311,944.788609,60
1,100,945.225005,23
1,56,945.470285,16
1,125,945.965937,33
1,472,948.02889,60
1,49,948.231074,13
1,46,948.423724,9
1,58,948.658938,26
1,97,949.046306,18
1,93,949.508025,37
0,480,953.166938,70
1,56,953.450329,22
1,90,953.799648,28
1,86,954.126414,24
1,74,954.400663,17
1,136,954.922088,30
1,101,955.366843,30
1,49,955.569182,16
1,59,955.795388,18
1,83,956.11166,21
1,131,956.625033,29
1,108,957.064069,25
1,78,957.482483,26
1,85,957.851943,17
1,66,958.129727,18
1,119,958.6372,32
1,52,958.852396,11
1,65,959.121704,20
1,68,959.409966,17
1,98,959.914523,17
1,137,960.520404,33
1,86,960.878536,20
1,133,961.433923,28
1,56,961.670199,19
1,42,963.74334,12
1,134,964.250545,31
1,71,964.519789,19
1,119,964.978132,23
1,98,965.345779,33
1,62,965.629035,12
1,56,965.854829,15
1,80,966.158104,14
1,92,966.501085,30
1,46,966.678288,8
1,78,966.997239,15
1,172,967.789171,17
1,45,967.979344,15
1,54,968.205549,15
1,46,968.396851,14
1,53,968.613048,18
1,44,968.795465,11
1,285,970.08624,51
1,77,970.405364,19
1,227,971.371287,36
1,58,971.609504,11
1,113,972.170167,29
1,68,974.160579,14
1,76,974.439205,22
1,51,974.63138,19
1,101,975.009858,24
1,65,975.250076,17
1,43,975.413394,11
1,50,975.647606,10
1,52,975.861941,34
1,107,976.270312,27
1,295,977.471291,88
1,40,977.63544,11
1,42,977.899811,11
1,54,978.124015,24
1,50,978.333423,19
1,42,978.5276,11
1,50,978.729785,16
1,42,978.901065,13
1,53,979.11426,17
1,60,979.366668,25
1,54,979.604887,13
1,63,979.95738,22
1,40,980.137545,10
1,38,980.304206,9
1,87,980.669738,34
1,165,981.368771,57
1,257,982.574103,20
1,40,984.512099,10
1,138,985.03603,55
1,70,985.300404,22
1,40,985.451701,9
1,47,985.627861,10
1,38,985.769991,11
1,38,985.946243,12
1,48,986.153542,16
1,67,986.403769,18
1,49,986.587327,9
1,47,986.768492,13
1,60,987.021,29
1,40,987.190155,9
1,50,987.401346,14
1,38,987.561691,11
1,198,988.477696,33
1,39,988.644957,9
1,41,988.820116,13
1,61,989.073493,11
1,206,989.929115,44
1,40,990.095412,11
1,44,990.370662,9
1,42,990.542014,9
1,68,990.817265,21
1,40,990.980413,9
1,42,991.153208,10
1,64,991.41845,22
1,44,991.604836,11
1,97,992.0062,30
1,40,992.16951,13
1,40,992.413732,9
1,38,992.592559,9
1,44,992.793736,12
1,42,992.9749,12
1,80,995.079715,28
1,83,995.387996,16
1,42,995.543136,13
1,42,995.695441,20
1,47,995.866596,10
1,73,996.171999,16
1,56,996.391705,16
1,41,996.55085,11
1,55,996.759227,16
1,101,997.139862,27
1,54,997.343046,14
1,44,997.511199,15
1,74,997.80161,14
1,46,997.995786,18
1,38,998.238178,16
1,45,998.437863,27
1,51,998.654276,15
1,62,998.924522,15
1,54,999.157918,20
1,56,999.388128,26
1,48,999.586308,20
1,40,999.754627,10
1,70,1000.048894,21
1,59,1000.302268,26
1,67,1000.710379,38
1,48,1000.911562,15
1,52,1001.126026,14
1,58,1001.370246,20
1,60,1001.612469,16
1,72,1001.91574,13
1,44,1002.090899,9
1,41,1002.257188,19
1,48,1002.45737,16
1,46,1002.73044,13
1,58,1002.97166,14
1,52,1003.18096,14
1,40,1003.345109,10
1,93,1005.474989,34
1,68,1005.733453,14
1,45,1005.90561,16
1,46,1006.079768,12
1,96,1006.48531,43
1,54,1006.703717,14
1,44,1006.869868,16
1,40,1007.034017,14
1,56,1007.261349,13
1,51,1007.464535,19
1,62,1007.707963,14
1,42,1007.884123,8
1,50,1008.081302,10
1,63,1008.328717,20
1,56,1008.633994,13
1,56,1008.902407,21
1,68,1009.239952,13
1,42,1009.41211,15
1,46,1009.588269,15
1,54,1009.792646,9
1,45,1009.961799,10
1,52,1010.152973,22
1,62,1010.383347,16
1,46,1010.59754,10
1,54,1010.802875,13
1,40,1010.950009,15
1,51,1011.155195,18
1,41,1011.323508,14
1,40,1011.486656,14
1,50,1011.692844,17
1,80,1012.028303,19
1,42,1012.209468,12
1,44,1012.401801,10
1,42,1012.673047,15
1,60,1012.942456,19
1,76,1013.277956,21
1,54,1013.509166,9
1,58,1013.756741,15
1,46,1015.733236,14
1,44,1015.895515,20
1,47,1016.064669,14
1,42,1016.215807,13
1,108,1016.661376,36
1,66,1016.929767,29
1,49,1017.112934,14
1,42,1017.271078,13
1,54,1017.47945,23
1,52,1017.681634,12
1,84,1018.022042,17
1,44,1018.190195,10
1,54,1018.415537,16
1,49,1018.697794,17
1,40,1018.874104,10
1,46,1019.069282,13
1,44,1019.255451,10
1,44,1019.44985,9
1,42,1019.639033,10
1,40,1019.80726,14
1,49,1020.016593,18
1,42,1020.205765,18
1,44,1020.403117,10
1,76,1020.721406,39
1,52,1021.034872,12
1,54,1021.267084,21
1,71,1021.564541,25
1,44,1021.748709,11
1,70,1022.044142,11
1,54,1022.267344,10
1,46,1022.460668,10
1,44,1022.64984,13
1,38,1022.818994,9
1,42,1023.079498,9
1,84,1023.441,27
1,43,1023.631173,10
1,52,1023.850407,11
1,60,1024.106791,13
1,62,1026.104942,12
1,162,1026.740913,42
1,98,1027.166509,17
1,60,1027.392714,12
1,48,1027.57109,12
1,60,1027.793292,19
1,52,1027.987614,15
1,62,1028.216822,15
1,71,1028.481223,18
0,480,1030.498672,61
1,52,1030.714868,24
1,44,1030.969251,17
1,90,1031.346594,30
1,93,1031.73113,20
1,48,1031.928587,27
1,74,1032.233981,17
1,48,1032.43116,15
1,64,1032.694536,17
1,72,1032.994929,26
1,103,1033.51053,23
1,41,1033.683687,22
1,45,1033.879866,8
1,99,1034.323774,29
1,51,1034.544099,13
1,54,1036.559581,16
1,44,1036.725732,10
1,47,1036.896887,12
1,41,1037.087255,11
1,44,1037.255407,13
1,49,1037.435571,10
1,45,1037.59984,14
1,53,1037.800022,12
1,61,1038.032387,17
1,49,1038.22156,10
1,59,1038.448766,21
1,45,1038.624926,8
1,62,1038.861141,14
1,48,1039.096591,8
1,46,1039.28176,22
1,49,1039.474935,18
1,50,1039.665375,18
1,55,1039.881572,17
1,49,1040.087916,8
1,53,1040.317124,24
1,63,1040.587195,16
1,41,1040.762355,9
1,42,1040.93451,17
1,75,1041.327044,24
1,54,1041.549409,14
1,40,1041.710555,10
1,45,1041.893722,10
1,45,1042.075298,6
1,54,1042.294497,13
1,54,1042.513696,13
1,53,1042.727775,17
1,85,1043.077869,22
1,42,1043.3341,13
1,51,1043.549345,14
1,49,1043.754648,13
1,64,1044.026896,27
1,44,1044.221434,10
1,39,1044.388585,15
1,52,1044.600984,11
1,54,1044.82819,13
1,64,1046.819285,17
1,81,1047.162771,20
1,121,1047.605251,46
1,53,1047.806526,10
1,84,1048.11594,16
1,66,1048.365166,15
0,480,1050.370651,60
1,82,1050.716138,22
1,81,1051.063214,19
1,53,1051.370661,14
1,81,1051.706129,16
1,67,1051.999396,15
1,50,1052.231745,11
1,124,1052.738317,39
1,66,1053.008565,16
1,50,1053.210863,21
1,58,1053.538161,12
1,56,1053.771514,10
1,58,1054.015736,14
1,67,1054.293989,24
1,113,1054.775675,25
1,66,1055.048253,30
1,73,1057.105494,23
1,42,1057.31282,9
1,53,1057.512002,25
1,96,1057.857462,38
1,51,1058.048635,16
1,52,1058.243936,15
1,51,1058.443117,22
1,40,1058.601265,12
1,99,1058.974737,27
1,97,1059.40359,31
1,53,1059.608776,12
1,47,1059.788101,17
1,63,1060.030322,23
1,66,1060.291713,19
1,54,1060.515916,14
1,78,1060.829369,21
1,71,1061.116629,20
1,52,1061.408051,14
1,53,1061.625248,14
1,56,1061.852593,26
1,58,1062.089809,22
1,98,1062.490337,41
1,69,1062.791772,15
1,67,1063.079033,23
1,110,1063.655832,40
1,67,1063.938331,28
1,60,1064.196567,13
1,82,1064.537045,26
1,76,1064.859464,16
1,43,1065.050638,11
1,84,1065.403197,22
1,46,1067.37775,13
1,61,1067.629981,15
1,56,1067.834358,9
1,99,1068.22171,22
1,73,1068.500169,24
1,90,1068.841649,33
1,86,1069.164962,20
1,119,1069.673599,37
1,46,1069.853932,10
1,40,1070.008072,9
1,70,1070.275376,20
1,43,1070.453717,12
1,60,1070.705946,12
1,46,1070.899273,11
1,85,1071.256598,19
1,61,1071.592062,23
1,44,1071.772226,9
1,82,1072.107716,31
1,42,1072.285925,11
1,53,1072.503277,16
1,43,1072.684441,16
1,56,1072.920869,14
1,48,1073.12005,11
1,69,1073.40747,30
1,50,1073.709744,15
1,53,1073.938124,19
1,58,1074.18735,17
1,198,1075.040467,50
1,67,1075.348898,14
1,66,1075.657185,17
1,77,1077.880579,33
1,54,1078.095775,9
1,47,1078.26693,8
1,54,1078.464109,11
1,50,1078.647276,7
1,380,1080.145182,81
0,480,1082.217225,39
1,45,1082.410541,13
1,49,1082.616728,16
1,93,1083.009226,35
1,73,1083.312501,15
1,58,1083.556849,15
1,84,1084.002473,17
1,83,1084.380828,19
1,123,1084.914417,41
1,44,1085.098791,15
1,68,1085.38405,17
1,52,1085.604556,15
1,52,1085.826758,14
1,45,1086.0161,19
1,54,1086.320377,12
1,132,1088.642303,57
0,480,1090.491683,76
1,58,1090.716002,18
1,57,1090.933199,10
1,60,1091.162544,17
1,42,1091.325693,14
1,56,1091.562163,11
1,45,1091.750333,6
1,76,1092.156847,24
1,115,1092.636478,25
1,54,1092.855677,13
1,43,1093.031045,8
1,56,1093.260253,12
1,63,1093.523633,17
1,41,1093.699792,9
1,46,1093.897971,15
1,44,1094.16537,10
1,52,1094.39558,11
1,65,1094.670009,16
1,59,1094.920237,16
1,46,1095.115567,10
1,47,1095.312747,8
1,50,1095.522938,25
1,61,1095.778298,11
1,44,1095.966471,11
1,69,1096.257928,11
1,69,1096.639163,22
1,54,1096.865369,10
1,42,1098.738542,11
1,55,1098.946732,27
1,57,1099.160108,18
1,44,1099.326259,10
1,43,1099.483402,9
1,44,1099.644742,16
1,43,1099.805889,11
1,42,1099.976043,8
1,77,1100.339568,28
1,56,1100.548759,26
1,38,1100.692153,6
1,42,1100.849296,14
1,48,1101.029459,7
1,51,1101.218773,20
1,46,1101.390933,8
1,56,1101.605173,17
1,52,1101.820481,13
1,63,1102.169962,30
1,43,1102.353128,11
1,57,1102.587341,24
1,40,1102.748644,8
1,48,1102.945824,8
1,50,1103.153173,9
1,88,1103.515502,30
1,78,1103.840131,17
1,39,1104.002278,11
1,69,1104.379791,14
1,42,1104.556952,17
1,56,1104.791287,25
1,46,1104.984603,7
1,43,1105.179776,10
1,68,1105.490238,28
1,40,1105.672534,12
1,44,1105.870715,18
1,56,1106.133427,24
1,40,1106.316772,8
1,48,1106.614041,8
1,40,1106.787346,9
1,44,1106.972515,7
1,40,1107.137665,15
1,40,1107.299932,8
1,48,1109.238127,10
1,56,1109.445822,11
1,84,1109.750256,27
1,47,1109.922412,10
1,47,1110.093568,23
1,282,1111.215021,41
1,50,1111.406317,9
1,61,1111.647536,9
1,45,1111.826912,7
1,73,1112.118178,17
1,72,1112.474943,8
1,49,1112.677127,9
1,83,1113.028089,15
1,67,1113.306477,21
1,44,1113.490648,10
1,41,1113.660802,9
1,56,1113.88918,9
1,45,1114.071346,8
1,42,1114.245666,9
1,45,1114.51491,7
1,71,1114.833376,8
1,41,1115.01354,9
1,46,1115.208717,8
1,51,1115.432427,7
1,43,1115.616594,10
1,69,1115.923644,13
1,54,1116.153855,8
1,44,1116.342195,10
1,60,1116.604433,19
1,51,1116.917869,8
1,47,1117.116049,19
1,80,1117.456564,23
1,50,1117.666756,16
1,38,1119.575179,10
1,45,1119.751339,23
1,61,1119.97674,13
1,68,1120.22797,12
1,63,1120.459317,17
1,101,1120.896887,16
1,56,1121.10908,12
1,50,1121.295249,13
1,59,1121.514589,11
1,39,1121.65972,13
1,68,1121.919113,30
1,40,1122.073254,8
1,66,1122.328485,6
1,51,1122.583873,10
1,42,1122.755028,7
1,44,1122.926658,6
1,59,1123.151863,9
1,47,1123.346081,9
1,61,1123.596411,8
1,42,1123.769569,8
1,47,1123.963882,12
1,73,1124.269159,10
1,80,1124.752813,19
1,53,1124.974171,9
1,51,1125.187366,14
1,57,1125.433751,22
1,111,1125.899318,41
1,60,1126.144541,12
1,73,1126.449967,12
1,48,1126.652153,5
1,68,1127.033668,10
1,71,1127.331946,17
1,47,1127.53334,8
1,44,1127.722021,8
1,40,1127.880192,9
1,55,1129.825871,11
1,48,1130.017245,14
1,52,1130.214424,7
1,67,1130.471845,27
1,55,1130.736084,12
1,90,1131.089637,15
1,50,1131.285815,9
1,47,1131.466128,11
1,43,1131.626273,10
1,67,1131.883507,15
1,167,1132.567937,45
1,66,1132.887227,16
1,50,1133.092576,11
1,46,1133.28375,11
1,53,1133.504054,29
1,42,1133.678212,11
1,53,1133.915428,13
1,110,1134.368072,20
1,40,1134.535365,9
1,51,1134.745556,24
1,48,1135.03498,9
1,44,1135.221654,9
0,480,1137.381529,43
1,46,1137.590867,14
1,46,1137.79205,13
1,60,1138.047362,21
1,44,1138.258553,10
1,57,1138.525941,9
1,48,1140.487328,8
1,44,1140.652478,11
1,38,1140.793607,13
1,42,1140.953065,9
1,56,1141.236322,8
1,61,1141.469535,15
1,46,1141.666713,15
1,60,1141.902432,8
1,40,1142.060576,9
1,40,1142.220721,11
1,42,1142.389875,9
0,480,1144.466265,56
1,42,1144.640424,12
1,90,1145.001752,9
1,44,1145.189923,11
1,55,1145.510215,22
1,42,1145.682372,9
1,48,1145.873545,10
1,53,1146.088741,10
1,44,1146.270906,11
1,43,1146.451607,8
1,62,1146.711843,12
1,48,1146.905019,12
1,53,1147.127221,16
1,44,1147.308385,10
1,97,1147.79383,35
1,53,1148.021036,9
1,82,1148.354339,17
1,41,1148.52049,17
1,46,1148.709662,9
1,51,1148.918852,16
1,46,1150.878149,6
1,50,1151.070324,14
1,50,1151.291526,8
1,42,1151.465683,10
1,71,1151.726921,32
1,42,1151.88006,11
1,52,1152.069232,23
1,60,1152.290433,12
1,46,1152.458586,10
1,44,1152.619732,14
1,38,1152.760861,10
1,64,1152.997075,14
1,48,1153.227284,11
1,47,1153.424464,8
1,40,1153.578604,10
1,52,1153.777785,7
1,48,1153.976966,14
1,45,1154.163135,10
1,53,1154.40035,21
1,86,1154.791706,21
1,48,1154.990887,8
1,40,1155.154035,11
1,47,1155.439294,12
1,50,1155.649486,15
1,63,1155.905719,11
1,45,1156.091888,9
1,41,1156.266047,22
1,57,1156.507266,24
1,40,1156.672416,10
1,65,1156.95167,8
1,51,1157.178876,18
1,51,1157.421096,9
1,78,1157.837475,9
1,42,1158.011647,13
1,43,1158.208826,7
1,42,1158.393998,11
1,46,1158.585172,14
1,38,1158.74282,11
1,40,1158.908971,6
1,72,1159.212246,22
1,58,1161.163018,10
0,480,1163.041726,60
1,56,1163.250916,11
1,87,1163.647276,27
1,56,1163.859469,10
1,75,1164.158741,15
1,84,1164.518068,25
1,136,1165.096597,46
1,61,1165.348827,24
1,71,1165.721167,27
1,42,1165.890321,10
1,60,1166.137547,12
1,138,1166.71407,37
1,44,1166.898241,12
1,61,1167.151471,9
1,106,1167.591871,35
1,46,1167.86612,6
1,56,1168.098331,14
1,48,1168.297512,8
1,129,1168.861037,35
1,64,1169.129281,15
1,42,1169.325471,7
1,45,1169.527655,9
1,57,1171.49681,15
1,52,1171.754286,11
1,64,1171.992505,17
1,157,1172.571232,49
1,44,1172.733509,11
1,60,1172.95371,27
1,69,1173.218152,21
1,63,1173.465376,26
1,48,1173.715792,12
1,109,1174.156194,24
1,53,1174.368597,8
1,84,1174.696901,22
1,58,1174.934247,15
1,49,1175.137432,15
1,40,1175.301755,6
1,58,1175.53797,14
1,43,1175.792402,11
1,82,1176.125705,28
1,40,1176.290026,5
1,48,1176.485118,16
1,48,1176.682298,11
1,48,1176.877593,10
1,54,1177.100796,14
1,48,1177.301131,14
1,41,1177.470285,6
1,54,1177.698492,9
1,54,1178.016917,11
1,70,1178.311307,9
1,48,1178.51249,13
1,46,1178.704665,8
1,62,1178.964045,22
1,40,1179.131213,8
1,42,1179.308506,6
1,61,1179.571746,9
1,48,1179.784145,10
1,62,1181.856229,9
1,84,1182.180525,35
1,38,1182.317795,5
1,255,1183.248787,72
1,52,1183.445076,8
1,46,1183.657269,6
1,119,1184.12884,32
1,77,1184.416232,33
1,44,1184.581381,8
1,67,1184.83276,13
1,46,1185.011923,8
1,49,1185.210103,8
1,54,1185.431432,11
1,52,1185.720694,14
1,48,1185.922516,6
1,72,1186.214782,22
1,48,1186.409129,11
1,60,1186.653351,27
1,47,1186.844291,7
1,39,1187.002435,7
1,80,1187.330919,18
1,64,1187.600163,11
1,64,1187.95567,10
1,43,1188.136838,9
1,54,1188.364499,14
1,71,1188.659767,32
1,100,1189.077294,25
1,79,1189.40762,23
1,114,1189.883712,49
1,92,1192.061387,42
1,44,1192.24055,7
1,56,1192.443856,7
1,50,1192.630025,9
1,40,1192.77616,7
1,61,1192.998531,9
1,63,1193.226747,9
1,103,1193.651556,27
1,38,1193.801692,17
1,46,1193.975991,17
1,273,1195.003201,80
1,58,1195.230407,19
1,42,1195.403689,8
1,45,1195.659921,12
1,49,1195.865153,8
1,44,1196.052415,8
1,46,1196.240586,10
1,56,1196.471988,7
1,42,1196.644144,12
1,38,1196.800286,8
1,277,1198.050014,46
1,48,1198.250196,11
1,132,1198.802888,32
1,44,1198.987233,7
1,40,1199.153384,8
1,41,1199.32454,6
1,42,1199.500829,7
1,38,1199.660975,6
1,57,1199.977387,7
1,39,1200.183574,7
1,40,1200.389803,7
1,38,1202.147076,8
1,42,1202.325237,7
1,59,1202.540611,14
1,48,1202.713769,7
1,40,1202.857899,7
1,45,1203.024229,7
1,48,1203.20139,6
1,38,1203.341517,7
1,42,1203.497879,12
1,46,1203.723083,8
1,46,1203.903248,7
1,47,1204.081586,6
1,41,1204.236727,8
1,38,1204.379857,7
1,39,1204.527177,6
1,39,1204.673309,8
1,50,1204.865484,7
1,43,1205.029784,6
1,42,1205.188928,7
1,40,1205.342068,6
1,44,1205.523371,8
1,38,1205.756582,7
1,38,1205.912725,6
1,50,1206.115107,9
1,50,1206.318292,7
1,42,1206.489606,7
1,46,1206.678777,8
1,42,1206.848932,11
1,42,1207.020276,8
1,44,1207.199439,12
1,40,1207.362587,7
1,38,1207.519871,7
1,54,1207.822144,8
1,46,1208.022469,7
1,39,1208.186618,8
1,48,1208.387801,7
1,52,1208.607153,8
1,81,1208.944494,12
1,44,1209.132785,7
1,63,1209.395023,24
1,40,1209.565354,7
1,38,1209.724499,10
1,63,1210.070956,11
1,49,1210.279145,9
1,38,1210.43829,8
1,287,1213.279292,102
1,53,1213.471466,15
1,62,1213.742247,15
1,116,1214.185766,35
1,246,1215.1029,15
1,169,1215.8397,23
1,155,1216.470425,40
1,94,1216.860902,12
1,64,1217.147334,9
1,200,1218.103536,38
1,106,1218.586096,37
1,168,1219.309475,43
1,109,1219.786086,13
1,109,1220.374862,39
1,86,1220.741333,15
1,132,1223.020123,26
1,130,1223.494715,34
1,66,1223.733129,16
1,142,1224.312882,29
1,56,1224.517067,17
1,105,1224.912875,26
1,131,1225.415622,19
1,89,1225.751088,15
1,143,1226.418869,33
1,127,1226.951586,40
1,127,1227.47523,46
1,289,1228.753824,67
1,74,1229.059102,20
1,149,1229.680968,42
1,120,1230.282568,40
1,148,1230.922321,19
1,90,1233.00091,16
1,71,1233.286305,16
1,128,1233.748844,25
1,141,1234.322501,25
1,46,1234.494657,16
1,93,1234.851169,29
0,480,1236.786846,53
1,98,1237.197218,21
1,193,1238.091494,32
1,49,1238.307897,16
1,114,1238.801547,20
1,56,1239.043767,20
1,83,1239.410295,19
1,119,1239.929941,30
1,78,1240.348517,17
1,116,1240.849135,22
1,95,1241.282531,28
1,253,1243.951378,65
1,57,1244.223624,10
1,59,1244.446985,14
1,178,1245.105801,43
1,58,1245.316993,10
1,83,1245.626431,11
1,46,1245.798588,11
1,54,1246.047045,16
0,480,1247.884428,76
1,104,1248.417049,12
1,68,1248.707313,16
1,60,1248.979805,23
1,92,1249.374163,22
1,62,1249.642579,15
1,60,1249.903008,10
1,52,1250.131219,11
1,62,1250.483763,18
1,58,1250.73299,14
1,121,1251.242621,23
1,120,1251.756243,27
1,60,1253.703692,8
1,66,1253.948091,12
1,87,1254.333442,13
1,51,1254.526833,17
1,76,1254.816097,11
1,51,1255.012449,16
1,59,1255.238655,16
1,46,1255.413814,14
1,55,1255.626222,10
1,48,1255.81139,15
1,75,1256.162862,11
1,47,1256.377059,17
1,56,1256.620726,17
1,68,1256.923019,22
1,155,1257.592005,17
1,67,1257.899287,21
1,54,1258.126671,21
1,69,1258.507243,11
1,49,1258.721437,9
1,63,1258.993895,13
1,48,1259.195078,17
1,86,1259.54966,10
1,65,1259.819906,34
1,66,1260.098332,17
1,96,1260.61498,18
1,56,1260.868211,15
1,65,1261.140641,10
1,56,1261.375855,14
1,52,1261.596055,13
1,46,1261.790235,16
1,66,1262.072517,10
1,51,1264.016292,9
1,49,1264.231488,19
1,48,1264.446683,11
1,72,1264.77298,18
1,83,1265.10829,17
1,66,1265.356515,19
1,60,1265.589727,15
1,59,1265.818936,7
1,74,1266.110199,19
1,51,1266.312383,15
1,59,1266.605659,17
1,83,1266.942966,22
1,65,1267.194194,16
1,58,1267.428408,14
1,62,1267.679637,16
1,54,1267.920856,15
1,67,1268.220129,13
1,95,1268.722587,18
1,48,1268.942789,17
1,48,1269.163989,9
1,57,1269.427228,17
1,54,1269.666453,18
1,57,1269.908673,17
1,49,1270.131876,9
1,64,1270.418136,16
1,56,1270.691385,17
1,69,1271.123788,11
1,58,1271.361004,13
1,55,1271.571195,14
1,63,1271.812414,16
1,44,1271.980567,14
1,62,1272.213779,22
1,64,1272.459002,22
1,45,1272.630157,16
1,42,1272.7873,9
1,45,1274.749623,10
1,47,1274.975828,7
1,66,1275.221052,20
1,49,1275.40522,15
1,91,1275.744531,22
1,57,1275.962729,17
1,66,1276.209955,21
1,49,1276.395122,15
1,54,1276.595304,12
1,45,1276.805494,10
1,40,1276.97565,8
1,55,1277.182838,14
1,56,1277.400036,15
1,51,1277.598216,17
1,54,1277.81141,18
1,227,1278.791851,34
1,97,1279.317331,32
1,46,1279.507509,18
1,50,1279.712696,8
1,49,1279.916884,18
1,53,1280.138594,11
1,89,1280.524944,23
1,42,1280.699103,8
1,42,1280.877266,11
1,73,1281.308658,18
1,54,1281.557888,8
1,49,1281.772088,8
1,98,1282.225507,18
1,50,1282.449711,9
1,48,1282.658901,10
1,60,1282.911133,22
1,454,1286.532446,67
1,46,1286.704602,7
1,40,1286.85574,10
1,42,1287.019889,9
1,51,1287.262108,18
1,42,1287.433264,9
1,40,1287.584401,10
1,45,1287.753554,9
1,61,1287.984765,13
1,44,1288.15592,10
1,63,1288.411152,10
1,42,1288.589314,9
1,54,1288.841543,11
1,45,1289.050734,10
1,46,1289.361016,7
1,40,1289.557198,11
1,47,1289.774395,13
1,44,1289.971577,9
1,44,1290.205791,14
1,62,1290.487046,21
1,67,1290.806335,20
1,40,1290.97749,8
1,42,1291.169665,9
1,42,1291.348828,9
1,52,1291.569028,7
1,75,1291.94568,17
1,47,1292.144072,9
1,55,1292.397302,11
1,41,1292.578468,8
1,49,1292.858869,14
1,42,1293.079068,8
1,39,1293.275414,8
1,45,1293.489609,15
1,42,1293.708957,8
1,43,1293.928156,9
1,44,1294.207572,9
1,58,1296.86726,13
1,58,1297.15571,10
1,46,1297.378913,8
1,40,1297.580096,8
1,44,1297.807494,9
1,51,1298.085747,18
1,40,1298.292103,8
1,42,1298.493286,10
1,40,1298.682614,8
1,44,1298.914825,8
1,54,1299.240251,18
1,59,1299.539523,15
1,56,1299.832966,11
1,43,1300.047176,9
1,41,1300.250526,8
1,44,1300.476732,8
1,57,1300.757182,14
1,45,1300.977381,16
1,42,1301.184616,8
1,41,1301.389932,8
1,44,1301.680196,8
1,44,1301.915572,11
1,41,1302.123762,10
1,44,1302.342127,9
1,43,1302.563328,9
1,62,1302.88578,31
1,66,1303.242816,21
1,39,1303.431987,8
1,38,1303.623161,8
1,38,1303.812465,9
1,46,1304.054685,8
1,48,1304.372974,9
1,52,1304.646223,13
1,48,1304.898619,8
1,43,1305.131831,18
1,40,1305.334167,8
1,60,1305.632439,12
1,49,1305.857826,8
1,47,1306.056005,10
1,41,1306.205141,7
1,49,1306.38545,7
1,45,1306.5506,9
1,47,1306.781035,9
1,42,1306.946185,12
1,50,1308.764503,13
1,102,1309.155857,49
1,43,1309.319169,9
1,44,1309.484319,11
