#{"t_start": 1679423017.1523116, "env_id": null}
r,l,t,ruined grasses
1,98,2111.297353,52
1,84,2112.174303,46
1,77,2112.870614,44
1,81,2113.54823,43
1,57,2114.108739,44
1,106,2115.219794,51
1,117,2116.465302,49
1,65,2117.22832,45
1,137,2118.663244,66
1,153,2120.190631,59
0,480,2125.038794,107
1,83,2125.526238,49
1,73,2125.958631,48
1,71,2126.486608,43
1,72,2129.972052,41
1,114,2130.716824,56
1,51,2131.049126,40
1,71,2131.498534,41
1,87,2132.066863,47
1,89,2132.710124,45
1,55,2133.061445,37
1,87,2133.615948,29
1,67,2134.045398,40
1,228,2135.507726,63
1,88,2136.15031,44
1,91,2136.732839,48
1,158,2137.763777,58
1,72,2138.233203,44
1,100,2138.864777,45
1,83,2139.480336,49
1,88,2140.065734,45
1,64,2140.478727,43
1,66,2140.907116,42
1,72,2141.374556,49
1,77,2141.990084,45
1,101,2142.727507,49
1,71,2143.189742,45
1,102,2147.854851,57
1,178,2149.011282,66
1,82,2149.560804,30
1,95,2150.247428,50
1,92,2150.861034,53
0,480,2154.064354,74
1,88,2154.638876,41
1,56,2155.000204,39
1,99,2155.638258,44
1,61,2156.045594,41
1,54,2156.392707,39
1,141,2157.40549,61
1,100,2158.056125,47
1,55,2158.413201,41
1,94,2159.014715,48
1,92,2159.613259,50
1,99,2160.348927,53
1,108,2161.066579,43
1,123,2166.09758,50
1,71,2166.692923,42
1,56,2167.17908,39
1,88,2167.996823,48
1,47,2168.406195,39
1,57,2168.888138,38
1,74,2169.501751,42
1,58,2169.995199,38
1,69,2170.58974,38
1,79,2171.260203,42
1,56,2171.728812,39
1,84,2172.491505,41
1,57,2172.943659,40
1,115,2173.841169,54
1,78,2174.542806,42
1,78,2175.1954,38
1,51,2175.606774,38
1,121,2176.746809,48
1,59,2177.288301,44
1,76,2177.971922,41
1,54,2178.456363,39
1,57,2179.027081,38
1,60,2179.626945,39
1,125,2180.866671,37
1,113,2181.994334,55
1,68,2182.60427,40
1,59,2183.163779,43
1,80,2189.591263,39
1,75,2190.214829,44
1,53,2190.698269,36
1,67,2191.316832,48
1,63,2192.01947,41
1,70,2192.705094,43
1,54,2193.221781,39
1,87,2194.058675,43
1,56,2194.60217,38
1,119,2195.741015,54
1,71,2196.331553,44
1,55,2196.924091,43
1,70,2197.605711,44
1,73,2198.46349,44
1,68,2199.280232,48
1,50,2199.796702,37
1,73,2200.533371,38
1,63,2201.1149,39
1,72,2201.877647,48
1,62,2202.514226,41
1,143,2203.933076,63
1,49,2204.418518,39
1,94,2205.196794,53
1,66,2205.80967,41
1,56,2206.364174,43
1,74,2207.18492,49
1,67,2207.832508,36
1,82,2208.56017,43
1,87,2214.702699,41
1,75,2215.39733,44
1,87,2216.232089,46
1,60,2216.887685,45
1,61,2217.479222,38
1,161,2218.924536,65
1,54,2219.453017,37
1,107,2220.571033,66
1,54,2221.128295,36
1,53,2221.748859,37
1,52,2222.26633,36
1,94,2223.204809,48
1,102,2224.174452,48
1,66,2224.868081,38
1,65,2225.511276,43
1,56,2226.062778,40
1,58,2226.699356,36
1,158,2228.281794,69
1,54,2228.823287,42
1,68,2229.513914,42
1,90,2230.433749,42
1,96,2231.306543,53
1,78,2232.141302,42
1,68,2232.831929,36
1,58,2233.377932,41
1,58,2233.897982,39
1,73,2234.604624,50
1,66,2240.848629,43
1,197,2242.833967,40
1,101,2243.801422,47
1,59,2244.287945,39
1,235,2246.556715,81
1,79,2247.409489,50
1,54,2247.943975,41
1,96,2248.901846,49
1,149,2250.373183,74
1,57,2250.872931,39
1,98,2251.706925,61
1,119,2252.890095,58
1,64,2253.492216,44
1,75,2254.219877,43
1,77,2254.983572,42
1,125,2256.232707,56
1,78,2257.080477,53
1,79,2257.855182,46
1,79,2258.631856,47
1,106,2259.682987,59
1,123,2266.37353,49
1,98,2267.377398,44
1,85,2268.101562,41
1,55,2268.623037,43
1,57,2269.173537,41
1,84,2269.988277,56
1,62,2270.59683,43
1,176,2272.380455,61
1,169,2274.054695,64
1,167,2275.669808,67
1,103,2276.666484,52
1,52,2277.155929,43
1,159,2278.58823,68
1,107,2279.636182,46
1,153,2281.137888,63
1,230,2283.517812,77
1,92,2284.425681,54
1,61,2285.025226,41
1,117,2291.451948,52
1,173,2293.201728,45
1,52,2293.71219,38
1,50,2294.211645,38
1,81,2295.018378,47
1,80,2295.826112,46
1,49,2296.306548,39
1,77,2297.14431,45
1,121,2298.369423,46
1,83,2299.203156,44
1,67,2299.852777,37
1,67,2300.516972,42
1,83,2301.347612,47
1,68,2302.110969,49
1,130,2303.378056,53
1,89,2304.255854,48
1,60,2304.849393,40
1,132,2306.157096,61
1,62,2306.768652,39
1,67,2307.501676,41
1,159,2309.080865,65
1,67,2309.682411,38
1,275,2317.944241,58
1,49,2318.159142,37
1,63,2318.472967,40
0,480,2321.523453,81
1,66,2321.93883,43
1,70,2322.352206,42
1,58,2322.681504,36
1,61,2323.202229,45
1,73,2323.679663,39
1,59,2324.139913,35
1,66,2324.571304,43
1,92,2325.176914,51
1,98,2325.815815,48
1,66,2326.236197,45
1,70,2326.691611,41
1,48,2327.000893,35
1,65,2327.499346,43
1,56,2327.871684,39
1,58,2328.251029,45
1,64,2328.681419,43
1,72,2329.171865,45
1,72,2329.637576,45
1,48,2330.080979,37
1,63,2330.484577,45
1,54,2330.891946,37
1,66,2335.129328,36
1,54,2335.48365,39
1,53,2335.828964,41
1,70,2336.277372,41
1,57,2336.647708,43
1,89,2337.214737,40
1,65,2337.639658,40
1,65,2338.130103,43
1,120,2338.91703,56
1,52,2339.252335,37
1,58,2339.620936,46
1,44,2339.898776,36
1,123,2340.687512,53
1,79,2341.250023,47
1,50,2341.593339,39
1,55,2341.949664,36
1,55,2342.309992,43
1,50,2342.643294,35
1,43,2342.922548,35
1,100,2343.559637,51
1,59,2343.935979,38
1,51,2344.26499,39
1,54,2344.81706,43
1,69,2345.273199,44
1,88,2345.857664,43
1,47,2346.177955,37
1,69,2346.632368,43
1,73,2347.102796,45
1,43,2347.4381,37
1,64,2347.855239,44
1,171,2352.719497,69
1,55,2353.093838,41
1,53,2353.524148,40
1,72,2354.020201,39
1,52,2354.382867,36
1,84,2354.968406,46
1,75,2355.545454,42
1,59,2355.954827,44
1,60,2356.401232,44
1,68,2356.874662,41
1,94,2357.511241,45
1,54,2357.880577,42
1,78,2358.400627,44
1,46,2358.702901,38
1,60,2359.077242,41
1,149,2359.984887,65
1,77,2360.661502,48
1,68,2361.342689,39
1,125,2362.467711,62
1,69,2363.204385,47
1,114,2364.357433,48
1,48,2364.842873,42
1,68,2365.515485,43
1,91,2366.418545,57
1,61,2367.016972,36
1,65,2367.663119,41
1,66,2368.381515,50
1,56,2368.891865,38
1,66,2375.096374,39
1,87,2375.934135,43
1,409,2379.691094,76
1,63,2380.310657,42
1,57,2380.881176,44
1,64,2381.518756,47
1,65,2382.147327,41
1,92,2383.088181,42
1,69,2383.758791,41
1,63,2384.349328,45
1,109,2385.359085,52
1,55,2385.861476,40
1,57,2386.400688,43
1,64,2387.02687,41
1,60,2387.605397,42
0,480,2392.312391,76
1,54,2392.922724,38
1,130,2394.18387,57
1,161,2400.759045,46
1,70,2401.462685,45
1,80,2402.162776,52
1,85,2402.989057,47
1,71,2403.692772,42
1,68,2404.381398,41
1,71,2405.036525,47
1,71,2405.642075,48
1,55,2406.172116,43
1,88,2407.040905,40
1,85,2407.954736,48
1,53,2408.474207,38
1,76,2409.208875,41
1,71,2409.879485,38
1,44,2410.300868,36
1,56,2410.833351,39
1,63,2411.433897,38
1,56,2411.969582,39
1,53,2412.562842,38
1,49,2413.036471,40
1,63,2413.64002,45
1,66,2414.282603,41
1,55,2414.756741,39
1,49,2415.156296,39
1,90,2416.010868,58
1,56,2416.549414,38
1,81,2417.413199,41
1,77,2418.139859,44
1,84,2418.955395,41
1,82,2424.947048,43
1,148,2426.374222,64
1,57,2426.925711,41
1,51,2427.494227,40
1,148,2428.869477,44
1,63,2429.405533,40
1,80,2430.173231,41
1,56,2430.728736,39
1,67,2431.395952,43
1,65,2432.118634,42
1,47,2432.610706,39
1,96,2433.551191,49
1,87,2434.303665,44
1,95,2435.223445,45
1,63,2435.847311,41
1,77,2436.59599,50
1,73,2437.378702,47
1,70,2438.05688,51
1,64,2438.693459,45
1,102,2439.70738,50
1,57,2440.271893,37
1,70,2440.959519,42
1,50,2441.452967,42
1,115,2442.657233,48
1,59,2443.243217,42
1,61,2443.84917,44
1,58,2444.429305,40
1,55,2450.760058,37
1,69,2451.460694,32
1,54,2452.00519,42
1,49,2452.452596,40
1,73,2453.201839,44
1,58,2453.765351,47
1,114,2454.749808,48
1,64,2455.366048,40
1,65,2456.026649,45
1,66,2456.683246,44
1,82,2457.566048,48
1,69,2458.246666,45
1,74,2458.971324,46
1,76,2459.712999,48
1,98,2460.680878,53
1,60,2461.275419,43
1,50,2461.781879,42
1,73,2462.580173,46
1,103,2463.627732,43
1,74,2464.361399,45
1,82,2465.152641,50
1,62,2465.790221,42
1,60,2466.408783,44
1,55,2466.974297,42
1,102,2468.068292,48
1,133,2469.429052,60
1,123,2470.692201,58
1,247,2478.927923,94
1,79,2479.729651,43
1,78,2480.517368,53
1,237,2482.791606,91
0,480,2487.790176,71
1,56,2488.335672,41
1,63,2489.007282,43
1,118,2490.194024,58
1,77,2490.843614,46
1,132,2492.095463,57
1,72,2492.786118,51
1,69,2493.527791,41
1,104,2494.561732,48
1,79,2495.344443,54
1,56,2495.901949,15
1,92,2496.832796,48
1,66,2502.958595,44
1,170,2504.686164,58
1,83,2505.492898,42
1,57,2505.998358,44
1,59,2506.537848,39
1,105,2507.580525,57
1,124,2508.860133,61
1,64,2509.494628,44
1,113,2510.61115,60
1,54,2511.142632,39
1,50,2511.63508,39
1,72,2512.332714,44
1,48,2512.797136,37
1,64,2513.901648,47
1,52,2514.502193,40
1,134,2515.773554,58
1,84,2516.49421,52
1,118,2517.645259,38
1,76,2518.38393,47
1,62,2519.04453,46
1,71,2519.735158,40
1,129,2520.979288,55
1,78,2521.739981,46
1,107,2522.744969,48
1,60,2528.818592,40
1,68,2529.550256,48
1,58,2530.051758,42
1,66,2530.633794,43
1,61,2531.236739,46
1,64,2531.868313,47
1,131,2533.152915,53
1,122,2534.408857,68
1,74,2535.136037,45
1,55,2535.673526,46
1,63,2536.296092,44
1,71,2536.995727,42
1,61,2537.594271,42
1,55,2538.135764,43
1,57,2538.700277,42
1,83,2539.551184,47
1,48,2540.021611,39
1,54,2540.555097,43
1,80,2541.245858,47
1,74,2541.922569,49
1,80,2542.703481,50
1,77,2543.470177,46
1,58,2544.09975,25
1,177,2545.792289,77
1,77,2546.533962,46
1,49,2547.007393,41
1,55,2547.533871,42
1,118,2554.090969,43
1,61,2554.718819,43
1,52,2555.159238,43
1,73,2555.807031,46
1,52,2556.3076,40
1,64,2556.935143,28
1,143,2558.409617,53
1,47,2558.890054,19
1,126,2560.236931,64
1,63,2560.889525,43
1,63,2561.529106,43
1,88,2562.400899,53
1,65,2563.045672,46
1,65,2563.685254,44
1,75,2564.476088,46
1,87,2565.259801,48
1,108,2566.322768,41
1,88,2567.140512,51
1,67,2567.795107,41
1,126,2569.143331,76
1,53,2569.68182,41
1,75,2570.426497,43
1,76,2571.169173,21
1,90,2571.948546,46
1,57,2572.466524,41
1,67,2573.143875,47
1,139,2579.417795,51
1,71,2579.859743,50
1,66,2580.304162,37
1,83,2580.864527,47
1,67,2581.291939,47
1,70,2581.725333,46
1,122,2582.575082,52
1,76,2583.003153,51
1,58,2583.36913,42
1,100,2583.997025,48
1,80,2584.504228,45
1,64,2584.890469,43
1,70,2585.283827,48
1,64,2585.770269,47
1,54,2586.121589,40
1,65,2586.562989,44
0,480,2589.770726,67
1,100,2590.422517,54
1,59,2590.813745,47
1,87,2591.386264,44
1,119,2592.21817,45
1,76,2596.289167,47
1,72,2596.773607,39
1,53,2597.126474,43
1,70,2597.619427,41
1,59,2598.004815,44
1,66,2598.441133,43
1,60,2598.854598,46
1,47,2599.217927,38
1,60,2599.61512,41
1,68,2600.110977,41
1,60,2600.500537,44
1,97,2601.129665,45
1,59,2601.584077,45
1,53,2601.933395,40
1,50,2602.253686,20
1,45,2602.606006,39
1,58,2603.008372,40
1,93,2603.603913,47
1,70,2604.059327,43
1,75,2604.617834,41
1,72,2605.085134,46
1,64,2605.520464,38
1,113,2606.324194,64
1,72,2606.799087,50
1,60,2607.187615,42
1,69,2607.641028,44
1,53,2607.990345,41
1,66,2608.419735,40
0,480,2615.418283,103
1,58,2615.734532,42
1,155,2616.431168,52
1,75,2616.749253,45
1,55,2616.96728,31
1,63,2617.208499,43
1,71,2617.487752,46
1,60,2617.725969,41
1,52,2617.995213,40
1,60,2618.279471,39
1,62,2618.547716,41
1,51,2618.756906,38
0,480,2620.962893,70
1,64,2621.255499,46
1,72,2621.582797,45
1,48,2621.796992,38
1,56,2622.047219,42
1,78,2622.398538,49
1,64,2622.690804,42
1,67,2623.099175,45
1,66,2623.397446,41
1,60,2629.325421,39
1,55,2629.838889,38
1,49,2630.279288,39
1,50,2630.7327,39
1,134,2632.044814,46
1,72,2632.800501,33
1,53,2633.316011,40
1,45,2633.740066,37
1,53,2634.161067,43
1,44,2634.490367,38
1,71,2635.041868,45
1,52,2635.45124,40
1,50,2635.862614,35
1,74,2636.46416,47
1,58,2637.01266,41
1,54,2637.528127,43
1,55,2638.065616,38
1,81,2638.735011,38
1,51,2639.189589,42
1,63,2639.801144,33
1,45,2640.239025,37
1,52,2640.734124,37
1,58,2641.289141,34
1,84,2642.147807,47
1,49,2642.630245,41
1,45,2643.060636,36
1,50,2643.551732,27
1,58,2644.112242,40
1,53,2644.592679,37
1,58,2645.139175,38
1,69,2645.741722,44
1,59,2646.333688,44
1,59,2646.923223,43
1,48,2647.400657,37
1,52,2647.919437,17
1,57,2653.909531,43
1,63,2654.531096,40
1,80,2655.288785,26
1,50,2655.753881,29
1,78,2656.555102,49
1,45,2657.020597,36
1,75,2657.757581,46
1,125,2659.07678,56
1,103,2659.974596,51
1,62,2660.505079,42
1,57,2660.986516,41
1,55,2661.518715,41
1,61,2662.108463,39
1,68,2662.744041,39
1,63,2663.356597,43
1,58,2663.878787,40
1,97,2664.686105,49
1,349,2668.065549,96
1,56,2668.63106,42
1,61,2669.167548,46
1,58,2669.716046,39
1,78,2670.531947,50
1,43,2671.069185,38
1,57,2671.687747,39
1,67,2672.408403,48
1,111,2673.622506,38
1,73,2680.177901,48
1,73,2680.99164,43
1,53,2681.590184,39
1,47,2682.113659,36
1,84,2683.006472,42
1,60,2683.566515,42
1,178,2685.442407,79
1,109,2686.558819,55
1,61,2687.186388,43
1,65,2687.912555,43
1,50,2688.411008,39
1,70,2689.066604,42
1,64,2689.606616,42
1,60,2690.147523,42
1,44,2690.586973,37
0,480,2695.223173,111
1,53,2695.75866,37
1,46,2696.230597,36
1,232,2698.739624,75
1,56,2699.337166,38
1,45,2699.818605,36
1,55,2706.001664,40
1,121,2707.23979,68
1,67,2707.954439,45
1,76,2708.839243,48
1,44,2709.316677,36
1,46,2709.783101,36
1,52,2710.267541,37
1,44,2710.676913,40
1,65,2711.378747,40
1,52,2711.946863,42
1,51,2712.501368,38
1,59,2713.138946,42
1,50,2713.725479,38
1,52,2714.26497,39
1,60,2714.890538,38
1,111,2715.896453,58
1,46,2716.352868,37
1,58,2716.973431,37
1,69,2717.69809,45
1,174,2719.592922,54
1,93,2720.567559,52
1,93,2721.524963,45
1,47,2722.0054,38
1,44,2722.447593,37
1,46,2722.906009,37
1,96,2723.928426,53
1,58,2724.513958,41
1,93,2725.452811,47
1,50,2725.960273,38
1,79,2726.754994,46
1,60,2733.177413,40
1,412,2737.437791,96
1,69,2738.149438,37
1,46,2738.641886,39
1,51,2739.183799,36
1,54,2739.752851,38
1,50,2740.352395,39
1,63,2741.021825,37
1,87,2741.890077,52
1,50,2742.385528,39
1,54,2742.928021,41
1,46,2743.380432,38
1,52,2743.845855,39
1,57,2744.331297,41
1,52,2744.865781,42
1,47,2745.36181,36
1,67,2746.063447,37
1,64,2746.632964,41
1,45,2746.999803,36
1,57,2747.508265,38
1,51,2748.043752,39
1,58,2748.649303,44
1,46,2749.09549,34
1,95,2750.170184,37
1,65,2750.826858,42
1,90,2751.781507,51
1,52,2752.33401,41
1,53,2752.890515,40
1,54,2753.452026,41
1,62,2759.510526,41
1,54,2760.037078,38
1,40,2760.478399,35
1,51,2760.924805,35
1,48,2761.320758,38
1,55,2761.801194,41
1,54,2762.338683,42
1,52,2762.845143,40
1,53,2763.385633,38
1,79,2764.221394,56
1,56,2764.82194,41
1,46,2765.380446,39
1,52,2765.954968,41
1,57,2766.588837,39
1,66,2767.226977,39
1,48,2767.646256,35
1,60,2768.232549,42
1,49,2768.742065,40
1,64,2769.408124,41
1,56,2769.99904,38
1,78,2770.843887,48
1,70,2771.540521,46
1,51,2772.047981,40
1,42,2772.400302,36
1,55,2772.875734,41
1,48,2773.332149,39
1,52,2773.823596,42
1,63,2774.452167,43
1,50,2774.955624,36
1,66,2775.715314,45
1,51,2776.265814,38
1,55,2776.866361,38
1,60,2777.486924,44
1,50,2778.002576,39
1,44,2778.471001,37
1,51,2779.008491,40
1,53,2779.543064,38
1,53,2780.073546,39
1,50,2786.337041,39
1,61,2787.015722,41
1,47,2787.486808,37
1,46,2787.920202,37
1,46,2788.314012,35
1,62,2788.861883,44
1,90,2789.754045,49
1,57,2790.313452,38
1,58,2790.887975,41
1,124,2792.199165,51
1,58,2792.785699,43
1,47,2793.263133,36
1,64,2793.897714,39
1,59,2794.48625,42
1,47,2794.951672,38
1,42,2795.372427,35
1,54,2795.905911,41
1,60,2796.575381,43
1,92,2797.484714,51
1,50,2797.956745,37
1,48,2798.38013,39
1,52,2798.854881,40
1,57,2799.418563,41
1,92,2800.330392,50
1,60,2800.916897,38
1,72,2801.705614,45
1,61,2802.310163,40
1,58,2802.885039,41
1,52,2803.345457,37
1,45,2803.747823,36
1,68,2804.407422,44
1,56,2804.969934,37
1,58,2805.54899,40
1,53,2806.075468,41
1,58,2812.318833,39
1,69,2812.999452,47
1,70,2813.637031,43
1,57,2814.126476,45
1,54,2814.649951,48
1,87,2815.503537,44
1,56,2816.058041,45
1,70,2816.803383,52
1,57,2817.368752,41
1,83,2818.1925,47
1,129,2819.482673,55
1,147,2820.93199,65
1,109,2822.075028,36
1,71,2822.720615,43
1,54,2823.266111,41
1,84,2824.097867,36
1,134,2825.477078,63
1,99,2826.491343,58
1,82,2827.40217,49
1,78,2828.238931,48
1,51,2828.77489,37
1,57,2829.360422,42
1,83,2829.766562,46
1,55,2830.061831,40
1,69,2830.534642,42
1,63,2831.026839,40
1,81,2834.706032,46
1,94,2835.254532,50
1,65,2835.521775,41
1,69,2835.790018,44
1,227,2836.746887,72
1,74,2837.047161,53
1,98,2837.435513,50
1,68,2837.699754,29
1,60,2837.94898,41
1,77,2838.259264,47
1,95,2838.717129,56
1,51,2838.932323,37
1,43,2839.102477,35
1,48,2839.293651,35
1,61,2839.537874,48
1,44,2839.715035,40
1,66,2839.987282,44
1,59,2840.237509,43
1,53,2840.471722,43
1,59,2840.80002,41
1,65,2841.102295,43
1,138,2841.69545,64
1,56,2841.934668,42
1,52,2842.154867,39
1,79,2842.491173,47
1,45,2842.688357,35
1,67,2843.071398,40
1,78,2843.434987,47
1,53,2845.49439,39
1,62,2845.734608,37
1,63,2845.984677,40
1,70,2846.256925,47
1,76,2846.5602,42
1,46,2846.741365,37
1,113,2847.253834,62
1,47,2847.439516,35
1,53,2847.651714,38
1,126,2848.21623,49
1,70,2848.846803,41
1,62,2849.267185,42
1,80,2849.855361,51
1,50,2850.188662,36
1,177,2851.346985,57
1,52,2851.727815,18
1,52,2852.066122,36
1,268,2853.885776,46
1,53,2854.234092,41
1,134,2855.090287,44
1,105,2855.77681,46
1,53,2856.114635,39
1,77,2856.663222,42
1,145,2861.393528,50
1,97,2862.013092,50
1,70,2862.4615,41
1,75,2862.943937,42
1,86,2863.560498,45
1,74,2864.062663,43
1,54,2864.412946,38
1,82,2864.944173,53
1,93,2865.640821,58
1,81,2866.170992,28
1,81,2866.701975,43
1,66,2867.214058,41
1,97,2867.859963,51
1,104,2868.554447,53
1,73,2869.037886,46
1,190,2870.143695,71
1,64,2870.580091,43
1,74,2871.005478,50
1,77,2871.446879,55
1,56,2871.755225,43
1,55,2872.06951,41
1,60,2872.423833,41
1,74,2872.875243,48
1,66,2873.350674,46
1,62,2873.723013,45
1,68,2874.133513,50
1,129,2880.953171,56
1,72,2881.711861,42
1,118,2882.848695,51
1,82,2883.70567,52
1,74,2884.458895,44
1,190,2886.136152,66
1,83,2886.815769,49
1,160,2888.221047,62
1,105,2889.068818,58
1,75,2889.665884,47
1,83,2890.347438,50
1,62,2890.868932,45
1,53,2891.31675,42
1,61,2891.884925,43
1,74,2892.501298,44
1,61,2893.005665,43
1,97,2893.842425,52
1,73,2894.454982,49
1,62,2894.958439,44
1,199,2896.66358,64
1,77,2897.285681,45
1,61,2897.825172,40
1,73,2903.489121,45
1,50,2903.948538,39
1,64,2904.554089,42
1,64,2905.152634,45
0,480,2909.634258,64
1,60,2910.201604,42
0,480,2914.811535,71
1,152,2916.256007,67
1,78,2917.017829,46
1,72,2917.714461,44
1,68,2918.384821,44
1,122,2919.488178,61
1,58,2920.060699,43
1,161,2921.631126,67
1,62,2922.187632,43
1,105,2929.122954,56
1,60,2929.762121,40
1,83,2930.646925,49
1,78,2931.558434,42
1,116,2932.680454,47
1,54,2933.144876,39
1,56,2933.713392,39
1,48,2934.202837,36
1,55,2934.770353,41
1,45,2935.231502,38
1,118,2936.498653,56
0,480,2941.455321,60
1,230,2943.480161,64
1,110,2944.642723,50
1,55,2945.208238,40
1,48,2945.707691,40
1,60,2946.425284,46
1,68,2947.181972,46
1,65,2947.899628,43
1,67,2948.637064,46
1,65,2949.360995,42
1,63,2956.104273,43
1,101,2956.99659,37
1,65,2957.670738,49
1,53,2958.199219,38
1,58,2958.802011,43
1,48,2959.263969,38
1,75,2960.033036,51
1,46,2960.526484,37
1,48,2961.030943,38
1,48,2961.539406,35
1,47,2962.036857,39
1,249,2964.675255,39
1,54,2965.226756,40
1,62,2965.819294,43
1,60,2966.351385,43
1,78,2967.117096,47
1,57,2967.772503,43
1,68,2968.462477,45
1,104,2969.568482,44
1,47,2970.061856,39
1,55,2970.64296,38
1,49,2971.170889,38
1,55,2971.776439,39
1,58,2972.400006,40
1,43,2972.911471,36
1,104,2973.98945,55
1,50,2974.468887,37
1,42,2974.88026,38
1,68,2975.51884,46
1,63,2976.091361,38
1,57,2982.396592,42
1,50,2982.858012,37
1,83,2983.695773,50
1,52,2984.162197,41
1,46,2984.546546,37
1,65,2985.111059,43
1,49,2985.54045,35
1,69,2986.170941,43
1,43,2986.562297,35
1,59,2987.065755,44
1,70,2987.687844,41
1,52,2988.230625,40
1,94,2989.068349,48
1,60,2989.551788,41
1,60,2990.14833,41
1,73,2990.878994,42
1,44,2991.340001,38
1,44,2991.757959,36
1,115,2992.841739,55
1,46,2993.288145,38
1,52,2993.806615,38
1,78,2994.573312,47
1,56,2995.105796,42
1,60,2995.681319,43
1,48,2996.150745,37
1,53,2996.67434,40
1,59,2997.248862,47
1,50,2997.798309,36
1,53,2998.311859,39
1,56,2998.889183,43
1,65,2999.476718,44
1,52,2999.917118,38
1,60,3000.515662,41
1,72,3001.253332,43
1,52,3001.778809,38
1,101,3008.451926,49
1,76,3009.22663,52
1,51,3009.734092,36
1,74,3010.452745,41
1,58,3011.029269,38
1,43,3011.455657,35
1,166,3013.056789,54
1,65,3013.722581,39
1,109,3014.778754,41
1,66,3015.355278,42
1,48,3015.804687,38
1,85,3016.7052,52
1,112,3017.857247,58
0,480,3022.579162,79
1,49,3023.12766,39
1,50,3023.626113,36
1,75,3024.371567,55
0,480,3034.542763,76
1,75,3035.227386,50
1,63,3035.799906,41
1,54,3036.351407,36
1,89,3037.260233,45
1,52,3037.79372,39
1,48,3038.279671,37
1,47,3038.826732,36
0,480,3043.561621,83
1,59,3044.161167,38
1,40,3044.563532,35
1,47,3045.024262,36
1,49,3045.511261,37
1,60,3046.104801,35
1,42,3046.523181,36
1,61,3047.081903,39
1,42,3047.43976,36
1,54,3047.922496,41
1,100,3048.985278,55
1,42,3049.39465,35
1,56,3049.8881,35
1,92,3050.715463,49
1,48,3051.209912,39
1,62,3051.839484,38
1,55,3052.408583,40
1,85,3053.350169,46
1,43,3059.296076,35
1,48,3059.720461,38
1,63,3060.303992,41
1,69,3060.974601,39
1,61,3061.563136,35
1,42,3061.967503,36
1,44,3062.383882,35
1,53,3062.882335,39
1,44,3063.307101,37
1,44,3063.801998,35
1,42,3064.209137,35
1,86,3065.021876,47
1,44,3065.443259,37
1,54,3065.954724,39
1,46,3066.399127,36
1,46,3066.834523,38
1,42,3067.221116,37
1,49,3067.685537,36
1,67,3068.402188,49
1,44,3068.823572,35
1,48,3069.284991,40
1,41,3069.68035,35
1,42,3070.036674,35
1,51,3070.465063,36
1,70,3071.128667,46
1,44,3071.569067,35
1,69,3072.256474,48
1,44,3072.676531,35
1,68,3073.379169,39
1,44,3073.813194,37
1,50,3074.298636,39
1,65,3074.866151,44
1,43,3075.219471,36
1,56,3075.718925,37
1,46,3076.165331,37
1,68,3076.830936,41
1,44,3077.258324,39
1,44,3077.679707,34
1,49,3078.230207,37
1,59,3084.422208,35
1,50,3084.867613,40
1,38,3085.231944,33
1,86,3086.057694,50
1,73,3086.75633,41
1,55,3087.28581,39
1,70,3087.961425,42
1,110,3089.085446,46
1,48,3089.550869,35
1,44,3089.948448,36
1,66,3090.519013,46
1,46,3090.935392,37
1,43,3091.35858,35
1,98,3092.319036,52
1,42,3092.740477,34
1,60,3093.403797,38
1,54,3093.940511,38
1,72,3094.670174,43
1,78,3095.519945,39
1,53,3096.101475,38
1,45,3096.609937,38
1,53,3097.169975,41
1,50,3097.675434,39
0,480,3102.658636,104
1,56,3103.24717,40
1,50,3103.822693,42
1,60,3104.20404,47
1,73,3106.342544,40
1,40,3106.509696,35
1,44,3106.688859,34
1,52,3106.897048,40
1,43,3107.067202,35
1,53,3107.276268,38
1,52,3107.478315,38
1,49,3107.666486,36
1,46,3107.892692,35
1,58,3108.140917,36
1,57,3108.379134,35
1,41,3108.553292,35
1,88,3108.923629,42
1,95,3109.325394,45
1,58,3109.575243,43
1,52,3109.787436,37
1,45,3110.035661,36
1,46,3110.25286,35
1,43,3110.433023,34
1,77,3110.76833,38
1,95,3111.207155,47
1,51,3111.441369,35
1,40,3111.630539,33
1,54,3112.078947,36
1,66,3112.488319,42
1,55,3112.898692,42
1,47,3113.185953,36
1,65,3113.52326,43
1,72,3113.955653,37
1,54,3114.281474,39
1,44,3114.547716,35
1,56,3114.88619,38
1,58,3115.238441,43
1,81,3115.806009,45
1,77,3116.272715,45
1,45,3116.55397,37
1,70,3120.00889,40
1,102,3120.411256,51
1,108,3120.829636,54
1,61,3121.057844,43
1,232,3122.015714,71
1,109,3122.441615,53
1,169,3123.111545,62
1,49,3123.371779,35
1,84,3123.70208,42
1,56,3123.929289,44
1,87,3124.284875,46
1,56,3124.522876,41
1,43,3124.710878,35
1,61,3124.982889,43
1,55,3125.223944,38
1,56,3125.572876,40
1,90,3125.971137,54
1,167,3126.700804,53
1,65,3126.991068,42
1,73,3127.324371,46
1,67,3127.709094,41
1,62,3128.102451,40
1,62,3128.430749,41
1,67,3128.801086,39
1,98,3132.986655,49
1,88,3133.562193,38
1,74,3134.037664,39
1,117,3134.852928,56
1,50,3135.175221,39
1,60,3135.562464,38
1,51,3135.886272,36
1,48,3136.197201,38
1,56,3136.556528,39
1,67,3136.983937,41
1,103,3137.700497,57
