#{"t_start": 1679480980.870534, "env_id": "FrozenLake-v1"}
r,l,t
0.0,6,24.911438
0.0,4,24.918444
0.0,21,24.954477
0.0,8,24.968489
0.0,19,25.00152
0.0,12,25.022538
0.0,22,25.060573
0.0,6,25.070582
0.0,8,25.084595
0.0,15,25.110619
0.0,7,25.12263
0.0,6,25.132639
0.0,2,25.136642
0.0,7,25.148653
0.0,12,25.169672
0.0,11,25.188689
0.0,9,25.203703
0.0,2,25.207707
0.0,11,25.226724
0.0,26,25.271765
0.0,14,25.297788
0.0,9,25.314804
0.0,5,25.322812
0.0,5,25.33182
0.0,2,25.335823
0.0,2,25.338826
0.0,2,25.34283
0.0,9,25.357843
0.0,5,25.401883
0.0,7,25.413893
0.0,5,25.422902
0.0,9,25.438916
0.0,3,25.444922
0.0,6,25.454931
0.0,8,25.468944
0.0,2,25.472947
0.0,9,25.488962
0.0,4,25.495968
0.0,2,25.499972
0.0,6,25.509981
0.0,5,25.518989
0.0,20,25.555022
0.0,7,25.567033
0.0,19,25.600064
0.0,11,25.619081
0.0,4,25.626087
0.0,6,25.637097
0.0,9,25.653112
0.0,6,25.663121
0.0,3,25.669126
0.0,15,25.695149
0.0,3,25.701155
0.0,8,25.715168
0.0,2,25.718171
0.0,2,25.722175
0.0,3,25.727179
0.0,4,25.734186
0.0,6,25.745195
0.0,6,25.755204
0.0,6,25.766215
0.0,7,25.778226
0.0,8,25.793239
0.0,8,25.807252
0.0,4,25.814258
0.0,11,27.328429
0.0,2,27.331431
0.0,13,27.353451
0.0,28,27.400494
0.0,14,27.423515
0.0,9,27.438529
0.0,7,27.450539
0.0,2,27.454543
0.0,2,27.457546
0.0,6,27.467555
0.0,25,27.509593
0.0,13,27.530612
0.0,9,27.546627
0.0,7,27.557637
0.0,9,27.572651
0.0,11,27.590667
0.0,8,27.60468
0.0,10,27.620694
0.0,2,27.623697
0.0,12,27.643716
0.0,12,27.663733
0.0,2,27.666736
0.0,4,27.673743
0.0,9,27.687755
0.0,2,27.691759
0.0,13,27.712778
0.0,8,27.72579
0.0,4,27.732796
0.0,6,27.741805
0.0,5,27.784843
0.0,4,27.790849
0.0,3,27.795854
0.0,5,27.804862
0.0,5,27.812869
0.0,5,27.821877
1.0,9,27.836891
0.0,16,27.863915
0.0,31,27.915962
0.0,2,27.918965
0.0,5,27.927974
0.0,7,27.938984
0.0,2,27.942987
0.0,9,27.958001
0.0,18,27.989029
0.0,5,27.998037
0.0,7,28.009047
0.0,2,28.013051
0.0,6,28.02306
0.0,10,28.040076
0.0,2,28.043078
0.0,10,28.061095
0.0,6,28.071104
0.0,6,28.082114
0.0,4,28.08912
0.0,5,28.097128
0.0,2,28.101131
0.0,9,28.117146
0.0,16,28.144171
0.0,13,28.167191
0.0,2,28.171195
0.0,6,28.181204
0.0,2,28.185208
0.0,3,28.190212
0.0,15,28.216236
0.0,2,28.22024
1.0,12,28.240258
0.0,3,28.246263
0.0,5,28.255271
0.0,5,28.263278
0.0,22,28.302314
0.0,14,28.327337
0.0,5,28.335344
0.0,22,28.375381
0.0,5,28.383388
0.0,9,28.399402
0.0,6,28.410412
0.0,14,28.434434
0.0,14,28.459457
0.0,8,28.47347
0.0,5,28.482478
0.0,10,28.499494
0.0,12,28.520512
0.0,9,28.536527
0.0,10,28.553542
0.0,8,28.568556
0.0,5,28.576563
1.0,10,28.59458
0.0,3,28.599584
0.0,10,28.617601
0.0,2,28.620603
0.0,15,28.646627
0.0,6,28.69367
0.0,3,28.698675
0.0,4,28.706682
0.0,16,28.734707
0.0,8,28.74872
0.0,8,28.762733
0.0,4,28.769739
0.0,8,28.783752
0.0,25,28.827792
0.0,2,28.830794
0.0,13,28.854816
0.0,2,28.85882
0.0,6,28.86983
0.0,11,28.888848
0.0,9,28.904862
1.0,19,28.938893
0.0,6,28.948902
0.0,2,28.952906
0.0,3,28.95791
0.0,13,28.980931
0.0,10,28.998948
0.0,3,29.003952
0.0,10,29.021969
0.0,3,29.026973
0.0,3,29.032979
0.0,9,29.047992
0.0,4,29.056
0.0,4,29.063006
0.0,17,29.093033
0.0,11,29.11205
0.0,8,29.126063
0.0,2,29.130067
0.0,7,29.142078
0.0,5,29.151086
0.0,5,29.160094
0.0,9,29.176109
0.0,6,29.187119
0.0,3,29.192123
0.0,6,29.203133
0.0,4,29.21014
0.0,6,29.220149
0.0,3,29.226154
0.0,7,29.238165
0.0,11,29.257182
0.0,26,29.304225
0.0,7,29.316236
0.0,5,29.325244
0.0,12,29.346263
0.0,7,29.359275
0.0,8,29.374289
0.0,6,29.385299
0.0,4,29.392305
0.0,2,29.396309
0.0,12,29.417328
0.0,7,29.43034
0.0,12,29.451359
0.0,10,29.469375
0.0,15,29.495399
0.0,8,29.509412
0.0,11,29.52943
0.0,8,29.543443
0.0,9,29.559457
0.0,14,29.618511
0.0,2,29.622515
0.0,13,29.645535
0.0,20,29.680567
0.0,2,29.684571
0.0,7,29.697583
0.0,6,29.707592
0.0,2,29.711596
0.0,4,29.718602
0.0,11,29.737619
0.0,4,29.744626
0.0,4,29.751632
0.0,5,29.76064
0.0,13,29.784662
0.0,9,29.799676
0.0,3,29.805681
0.0,6,29.815691
0.0,5,29.824698
0.0,3,29.830704
0.0,5,29.839712
0.0,5,29.84872
0.0,5,29.857728
0.0,2,29.860731
0.0,7,29.874744
0.0,6,29.885754
0.0,14,29.909776
0.0,11,29.929794
0.0,7,29.941805
0.0,2,29.945809
0.0,11,29.965827
0.0,8,29.979839
0.0,6,29.989849
0.0,3,29.996131
0.0,21,30.032888
0.0,29,30.084935
0.0,12,30.105954
0.0,7,30.117965
0.0,6,30.128975
0.0,14,30.153998
0.0,3,30.159002
0.0,6,30.170012
0.0,11,30.190031
0.0,8,30.204044
0.0,13,30.227064
0.0,15,30.254089
0.0,7,30.2661
0.0,2,30.270104
0.0,17,30.300131
0.0,6,30.311141
0.0,4,30.318147
0.0,12,30.339166
0.0,3,30.344171
0.0,10,30.362187
0.0,11,30.382205
0.0,4,30.389212
0.0,2,30.393215
0.0,5,30.402224
0.0,4,30.40923
0.0,4,30.417237
0.0,2,30.42024
0.0,4,30.427247
0.0,15,30.454271
0.0,9,30.470285
0.0,3,30.476291
0.0,11,30.495308
1.0,7,30.542351
0.0,4,30.549357
0.0,5,30.558365
1.0,11,30.578384
0.0,5,30.587392
0.0,3,30.592396
0.0,3,30.597401
0.0,7,30.610413
0.0,3,30.615417
0.0,4,30.622424
0.0,6,30.633434
0.0,5,30.643443
0.0,11,30.66246
0.0,4,30.670468
0.0,13,30.693488
0.0,13,30.71651
0.0,3,30.722515
0.0,10,30.740531
0.0,8,30.754544
0.0,2,30.758547
0.0,12,30.780568
0.0,5,30.789576
0.0,3,30.794581
0.0,3,30.800586
0.0,15,30.82761
0.0,17,30.858639
0.0,5,30.868648
0.0,9,30.884663
0.0,5,30.894672
0.0,3,30.899676
0.0,2,30.903679
0.0,11,30.924699
0.0,2,30.928702
0.0,8,30.942715
0.0,4,30.949722
0.0,3,30.955727
0.0,15,30.982751
0.0,3,30.988757
0.0,6,30.998766
0.0,8,31.01378
0.0,3,31.019785
0.0,3,31.025791
0.0,15,31.053816
0.0,4,32.58721
0.0,5,32.596219
0.0,10,32.613234
0.0,17,32.642261
0.0,2,32.646264
0.0,2,32.649267
0.0,3,32.654272
0.0,6,32.665282
0.0,7,32.676292
0.0,6,32.687302
0.0,7,32.699313
0.0,3,32.704317
0.0,4,32.711323
0.0,28,32.758366
0.0,11,32.777383
0.0,40,32.845445
0.0,21,32.881478
0.0,5,32.890486
0.0,3,32.895491
0.0,12,32.915509
0.0,38,33.0156
0.0,8,33.028612
0.0,7,33.040623
0.0,9,33.055636
0.0,15,33.080659
1.0,23,33.119695
0.0,11,33.137711
0.0,42,33.208776
0.0,5,33.216783
0.0,2,33.219786
1.0,22,33.25682
0.0,4,33.263826
0.0,10,33.280841
0.0,9,33.295855
0.0,2,33.298858
0.0,13,33.320878
0.0,7,33.332889
0.0,2,33.335891
1.0,16,33.362916
0.0,8,33.375928
0.0,5,33.384936
0.0,9,33.39995
0.0,6,33.409959
0.0,11,33.427975
0.0,3,33.433981
0.0,12,33.453999
0.0,2,33.458002
0.0,23,33.497038
0.0,12,33.517056
0.0,7,33.529067
0.0,10,33.545082
0.0,9,33.560095
0.0,2,33.564099
0.0,6,33.574108
0.0,3,33.579113
0.0,5,33.58712
0.0,3,33.592124
0.0,9,33.607138
0.0,4,33.614145
0.0,5,33.623152
0.0,16,33.649176
0.0,6,33.659185
0.0,20,33.697223
0.0,8,33.713237
0.0,12,33.737259
0.0,17,33.770289
0.0,4,33.780298
0.0,10,33.800316
0.0,12,33.823337
0.0,8,33.838353
0.0,11,33.898414
0.0,11,33.920434
0.0,10,33.942454
0.0,3,33.948462
0.0,12,33.971483
0.0,2,33.977494
0.0,2,33.981494
0.0,21,34.025534
0.0,8,34.04255
0.0,12,34.066572
0.0,10,34.087591
0.0,4,34.0966
0.0,7,34.111632
0.0,8,34.127634
0.0,24,34.177682
0.0,8,34.194697
0.0,2,34.1977
0.0,5,34.207709
0.0,11,34.231731
0.0,9,34.249748
0.0,9,34.267768
0.0,2,34.270771
0.0,6,34.283783
0.0,3,34.288788
0.0,2,34.294795
0.0,6,34.304804
0.0,24,34.353851
0.0,3,34.361858
0.0,17,34.39689
0.0,3,34.401894
0.0,13,34.42992
0.0,10,34.450939
0.0,5,34.461963
0.0,10,34.481971
0.0,26,34.534023
0.0,7,34.549037
0.0,11,34.571057
0.0,13,34.598082
0.0,4,34.605088
1.0,25,34.65614
0.0,7,34.670153
0.0,3,34.678161
0.0,8,34.695176
0.0,13,34.720201
0.0,4,34.730214
0.0,3,34.735218
0.0,17,34.769249
0.0,11,34.793281
0.0,2,34.796283
0.0,12,34.820305
0.0,7,34.834317
0.0,4,34.844326
0.0,8,34.860341
0.0,9,34.878358
0.0,4,34.885364
0.0,17,34.920396
1.0,17,34.990464
0.0,31,35.053046
0.0,10,35.074521
0.0,3,35.081073
0.0,28,35.137128
0.0,9,35.154146
0.0,10,35.176166
0.0,4,35.183175
0.0,7,35.198188
0.0,15,35.229217
0.0,18,35.265249
0.0,2,35.269253
0.0,5,35.280263
0.0,2,35.284267
0.0,7,35.299281
0.0,5,35.31029
0.0,8,35.326305
0.0,6,35.337315
0.0,3,35.345322
0.0,6,35.355331
0.0,14,35.383361
0.0,10,35.400377
0.0,2,35.403379
0.0,4,35.410386
0.0,11,35.429403
0.0,11,35.44842
0.0,11,35.466439
0.0,7,35.479451
0.0,4,35.485456
0.0,9,35.501471
0.0,10,35.518486
0.0,2,35.521489
1.0,28,35.568532
0.0,9,35.583545
0.0,21,35.619578
0.0,8,35.63259
0.0,7,35.644601
0.0,7,35.656612
0.0,5,35.664619
0.0,13,35.686639
0.0,4,35.693645
0.0,7,35.704656
0.0,8,35.718668
0.0,5,35.726676
0.0,20,35.760706
0.0,6,35.770715
0.0,11,35.788732
0.0,4,35.795738
0.0,11,35.814755
0.0,5,35.822763
0.0,7,35.834774
0.0,2,35.837776
0.0,2,35.84178
0.0,17,35.869806
0.0,7,35.916848
1.0,9,35.931862
0.0,5,35.93987
0.0,2,35.943873
0.0,8,35.956885
0.0,11,35.975902
0.0,20,36.009933
0.0,9,36.024947
0.0,10,36.042963
0.0,3,36.047968
0.0,13,36.069988
0.0,2,36.073991
0.0,2,36.076994
0.0,7,36.089005
0.0,4,36.096011
0.0,8,36.110024
0.0,22,36.148059
0.0,11,36.167076
0.0,10,36.184091
0.0,10,36.201107
0.0,8,36.21512
0.0,4,36.222126
0.0,7,36.234137
0.0,12,36.255156
0.0,4,36.262162
0.0,5,36.271171
0.0,5,36.279178
0.0,8,36.29319
0.0,2,36.297194
0.0,4,36.304201
0.0,3,36.309205
0.0,6,36.319214
0.0,4,36.326221
0.0,5,36.335229
0.0,3,36.340233
0.0,27,36.387276
0.0,4,36.394282
0.0,27,36.441325
0.0,5,36.449332
0.0,6,36.460343
1.0,10,36.477358
0.0,10,37.988745
0.0,10,38.005761
0.0,10,38.021775
1.0,16,38.0488
0.0,3,38.053804
0.0,14,38.076826
0.0,6,38.086835
0.0,8,38.099846
0.0,6,38.109855
0.0,4,38.116862
0.0,2,38.119865
0.0,2,38.123868
0.0,11,38.141885
0.0,17,38.16991
0.0,3,38.174915
0.0,8,38.187927
0.0,4,38.194933
0.0,2,38.197936
0.0,4,38.204942
0.0,8,38.217954
0.0,8,38.230966
0.0,15,38.290019
0.0,5,38.298026
0.0,5,38.306034
0.0,21,38.341066
0.0,6,38.351075
0.0,5,38.359082
0.0,26,38.403122
0.0,2,38.406125
0.0,13,38.428145
0.0,3,38.43315
0.0,15,38.458172
0.0,10,38.475188
1.0,18,38.505215
0.0,15,38.530238
0.0,14,38.553259
0.0,7,38.566271
0.0,7,38.577281
0.0,6,38.58729
0.0,10,38.604305
1.0,7,38.616316
0.0,7,38.627326
0.0,3,38.632331
0.0,11,38.651348
0.0,16,38.679373
0.0,3,38.684378
0.0,23,38.724414
0.0,2,38.728418
0.0,14,38.75244
0.0,8,38.766453
0.0,12,38.787472
0.0,6,38.798482
0.0,6,38.808491
0.0,6,38.819501
0.0,18,38.850529
0.0,5,38.859537
0.0,16,38.886562
0.0,14,38.911584
0.0,5,38.920593
0.0,4,38.927599
0.0,4,38.934606
0.0,20,38.968636
0.0,9,38.984651
0.0,7,38.996662
0.0,12,39.017681
0.0,6,39.028691
1.0,10,39.045707
0.0,9,39.061721
0.0,12,39.083741
0.0,7,39.095752
0.0,8,39.109765
0.0,7,39.122777
0.0,12,39.143796
0.0,7,39.189838
0.0,2,39.19284
0.0,9,39.208855
0.0,18,39.240884
0.0,2,39.243887
0.0,8,39.2579
0.0,8,39.271912
0.0,3,39.276917
0.0,4,39.283923
0.0,2,39.287927
0.0,2,39.29193
0.0,3,39.296935
0.0,3,39.30194
0.0,8,39.316953
0.0,7,39.328964
0.0,11,39.347981
0.0,4,39.354988
0.0,9,39.371002
0.0,9,39.387017
0.0,2,39.391021
0.0,17,39.421048
0.0,11,39.440065
0.0,10,39.458081
0.0,11,39.4781
0.0,4,39.485106
0.0,3,39.490111
0.0,9,39.506125
0.0,5,39.515133
1.0,12,39.536153
0.0,7,39.548163
0.0,6,39.559173
0.0,2,39.562176
0.0,2,39.56618
0.0,12,39.587199
0.0,9,39.604214
0.0,7,39.616225
0.0,6,39.627235
0.0,5,39.636243
0.0,6,39.646253
0.0,13,39.669274
0.0,10,39.686289
0.0,6,39.697299
0.0,5,39.706307
0.0,7,39.718318
0.0,3,39.723323
0.0,7,39.736335
0.0,7,39.748346
0.0,5,39.757354
0.0,5,39.765361
0.0,3,39.771366
0.0,2,39.774369
0.0,7,39.78638
0.0,5,39.795388
0.0,5,39.804396
0.0,7,39.816407
0.0,7,39.828418
0.0,4,39.835425
0.0,5,39.844433
0.0,3,39.849437
0.0,6,39.860447
0.0,3,39.865452
0.0,3,39.870456
0.0,2,39.87446
0.0,4,39.881466
0.0,3,39.886471
0.0,7,39.899483
0.0,2,39.902486
0.0,13,39.925507
0.0,11,39.944524
0.0,5,39.953532
0.0,3,39.958537
0.0,9,39.974551
0.0,18,40.00658
0.0,2,40.009583
0.0,20,40.044615
0.0,3,40.049619
0.0,11,40.103668
0.0,2,40.107672
0.0,24,40.14971
0.0,7,40.161721
0.0,4,40.168728
0.0,10,40.186744
0.0,3,40.19375
0.0,16,40.223778
0.0,3,40.228782
0.0,4,40.235789
0.0,8,40.249802
0.0,8,40.263814
0.0,9,40.279829
0.0,2,40.282832
0.0,6,40.293841
0.0,6,40.30385
0.0,2,40.307854
0.0,14,40.331876
1.0,22,40.370911
0.0,8,40.384924
0.0,12,40.405943
0.0,5,40.414952
0.0,3,40.419956
0.0,21,40.45699
0.0,4,40.464997
0.0,3,40.470002
0.0,6,40.480011
0.0,10,40.498027
0.0,14,40.522049
0.0,2,40.526053
0.0,7,40.538064
0.0,17,40.568091
0.0,3,40.573095
0.0,11,40.593114
0.0,14,40.619137
0.0,10,40.636153
0.0,11,40.656171
0.0,2,40.659174
0.0,2,40.663177
0.0,3,40.668182
0.0,7,40.681194
0.0,2,40.684196
1.0,13,40.707217
0.0,2,40.711221
0.0,7,40.723232
0.0,6,40.733241
0.0,15,40.760265
1.0,23,40.800302
0.0,4,40.807308
0.0,7,40.819319
0.0,12,40.840338
0.0,2,40.844342
0.0,2,40.847345
0.0,6,40.858355
0.0,3,40.863359
0.0,9,40.879374
0.0,4,40.88638
0.0,23,40.926417
0.0,16,40.954442
0.0,13,40.977463
1.0,20,41.047527
0.0,3,41.052531
0.0,17,41.082559
0.0,4,41.089565
0.0,3,41.095571
0.0,8,41.109583
0.0,14,41.135607
0.0,3,41.140611
0.0,2,41.144615
0.0,3,41.14962
0.0,3,41.155626
0.0,2,41.158628
0.0,8,41.172641
0.0,5,41.181649
0.0,14,41.206671
0.0,4,41.213678
0.0,10,41.231694
0.0,9,41.247709
0.0,10,41.265725
0.0,5,41.274734
0.0,20,41.309765
0.0,2,41.313769
0.0,8,41.327782
0.0,9,41.343796
0.0,11,41.363814
0.0,19,41.397846
0.0,2,41.400848
0.0,18,41.433878
0.0,2,41.436881
0.0,4,41.444888
0.0,6,41.454897
0.0,15,41.481922
0.0,5,41.49093
0.0,5,41.499938
0.0,10,41.517955
0.0,6,41.528965
0.0,8,41.542978
0.0,22,41.582013
1.0,9,41.598027
0.0,3,41.604033
0.0,4,41.611039
0.0,11,41.632058
1.0,13,41.655079
0.0,6,41.66609
0.0,3,41.672095
0.0,10,41.690111
0.0,2,41.693114
0.0,9,43.241247
0.0,2,43.24425
0.0,3,43.249254
0.0,4,43.256261
0.0,2,43.259264
0.0,6,43.270274
0.0,10,43.286288
0.0,14,43.31031
0.0,2,43.313313
0.0,12,43.334332
0.0,6,43.344354
0.0,14,43.367376
0.0,18,43.397403
0.0,15,43.422426
0.0,9,43.472471
0.0,14,43.495492
0.0,5,43.5045
1.0,12,43.524518
0.0,10,43.541534
0.0,5,43.549541
1.0,8,43.563554
0.0,2,43.566557
0.0,29,43.616603
0.0,2,43.619606
0.0,5,43.628613
0.0,5,43.636621
0.0,2,43.640624
1.0,13,43.662644
0.0,8,43.676657
0.0,10,43.694673
0.0,9,43.709687
0.0,20,43.743718
0.0,4,43.750725
1.0,6,43.760734
0.0,8,43.773745
0.0,18,43.804774
0.0,17,43.8338
0.0,45,43.91087
0.0,2,43.913872
0.0,45,43.988941
0.0,19,44.02097
0.0,2,44.023973
0.0,23,44.064009
0.0,3,44.070014
0.0,40,44.139077
0.0,3,44.144082
0.0,34,44.205137
0.0,2,44.20814
0.0,2,44.212144
0.0,24,44.255183
0.0,19,44.289214
0.0,13,44.312235
0.0,19,44.380297
0.0,13,44.403318
0.0,19,44.437349
0.0,7,44.450361
0.0,2,44.454364
0.0,7,44.466375
0.0,20,44.501407
0.0,4,44.508414
1.0,14,44.533436
0.0,2,44.536439
0.0,2,44.540442
0.0,7,44.552453
0.0,2,44.556457
0.0,15,44.582481
0.0,11,44.602499
0.0,13,44.62552
0.0,7,44.637531
0.0,6,44.648541
0.0,13,44.671562
0.0,9,44.687576
0.0,4,44.695584
0.0,14,44.720607
0.0,6,44.730616
0.0,10,44.748632
0.0,18,44.780661
0.0,8,44.794674
0.0,8,44.808687
0.0,6,44.819696
1.0,16,44.847722
0.0,2,44.851726
0.0,5,44.859733
0.0,14,44.884756
0.0,6,44.895766
0.0,18,44.927795
0.0,16,44.95582
0.0,10,44.973837
0.0,8,44.987849
1.0,13,45.01087
0.0,7,45.022881
0.0,21,45.059915
0.0,6,45.070925
0.0,7,45.082936
0.0,7,45.095948
0.0,4,45.102954
1.0,7,45.114965
0.0,7,45.127977
0.0,10,45.144992
0.0,2,45.148996
0.0,3,45.154
0.0,8,45.168013
0.0,18,45.201043
0.0,5,45.211052
0.0,4,45.218059
0.0,9,45.234073
0.0,8,45.248086
0.0,2,45.287122
0.0,12,45.308141
0.0,9,45.324155
0.0,18,45.356184
0.0,2,45.359187
0.0,2,45.36319
0.0,5,45.372198
0.0,4,45.379205
0.0,4,45.386211
0.0,4,45.393218
0.0,2,45.39622
0.0,11,45.416239
1.0,16,45.444264
0.0,7,45.456275
0.0,5,45.465283
0.0,3,45.470288
0.0,4,45.477294
0.0,7,45.490306
0.0,10,45.507321
0.0,14,45.532344
0.0,4,45.539351
0.0,3,45.544355
0.0,10,45.562372
0.0,3,45.567376
0.0,15,45.5934
0.0,2,45.597403
0.0,2,45.600406
0.0,17,45.630433
0.0,7,45.642444
0.0,9,45.658459
0.0,12,45.679478
1.0,17,45.709505
0.0,11,45.730524
0.0,2,45.733527
0.0,21,45.770561
1.0,14,45.795583
0.0,3,45.800588
0.0,6,45.811598
0.0,18,45.842626
0.0,2,45.84663
0.0,10,45.863645
0.0,9,45.87966
0.0,34,45.939714
0.0,5,45.948723
0.0,3,45.953727
0.0,6,45.963737
0.0,2,45.96774
0.0,2,45.971744
0.0,5,45.979751
0.0,4,45.987759
0.0,6,45.997767
0.0,9,46.013782
0.0,3,46.019788
0.0,2,46.02279
0.0,17,46.052817
0.0,4,46.059824
0.0,2,46.063828
0.0,4,46.070834
0.0,2,46.073837
0.0,13,46.096858
0.0,4,46.103864
0.0,6,46.114874
0.0,24,46.156912
0.0,4,46.164919
0.0,15,46.227372
0.0,6,46.238382
0.0,5,46.24739
0.0,9,46.263405
0.0,11,46.283423
0.0,18,46.315453
0.0,2,46.319456
0.0,3,46.324461
1.0,9,46.340476
0.0,14,46.365501
0.0,11,46.385519
0.0,5,46.394527
1.0,13,46.417548
0.0,6,46.427557
0.0,4,46.435565
1.0,36,46.500624
0.0,10,46.51864
0.0,2,46.521643
0.0,7,46.534655
0.0,10,46.552671
0.0,12,46.57369
0.0,10,46.591707
0.0,11,46.611725
0.0,6,46.622735
0.0,7,46.635746
0.0,6,46.646757
0.0,6,46.656766
0.0,21,46.703254
0.0,3,46.713265
0.0,6,46.72966
0.0,15,46.767799
1.0,11,46.797754
0.0,4,46.80476
0.0,7,46.823778
0.0,7,46.844797
0.0,5,46.853805
0.0,24,46.909331
0.0,6,46.921345
0.0,3,46.929354
0.0,4,46.93636
0.0,2,46.942875
0.0,7,46.955904
0.0,3,46.964912
0.0,8,46.982932
0.0,11,47.005956
0.0,13,47.035985
0.0,3,47.043993
0.0,12,47.069015
0.0,4,47.079024
0.0,2,48.668338
0.0,12,48.688356
1.0,12,48.708374
0.0,3,48.712378
0.0,5,48.720385
0.0,6,48.730394
0.0,5,48.738401
0.0,7,48.749412
0.0,6,48.759421
0.0,5,48.767428
0.0,12,48.821477
0.0,4,48.827483
0.0,13,48.848501
0.0,23,48.884534
0.0,2,48.888538
0.0,9,48.90255
0.0,9,48.916564
0.0,5,48.925571
0.0,4,48.931577
0.0,20,48.963606
0.0,7,48.974616
0.0,9,48.98963
0.0,10,49.005644
0.0,8,49.018656
1.0,11,49.035672
0.0,4,49.042679
0.0,6,49.052687
1.0,8,49.065699
0.0,4,49.071705
0.0,9,49.085733
0.0,12,49.10475
0.0,5,49.113758
0.0,7,49.124768
0.0,5,49.132776
0.0,6,49.141784
0.0,9,49.156798
0.0,8,49.168808
0.0,7,49.179818
0.0,8,49.19283
0.0,27,49.23587
0.0,8,49.248881
0.0,22,49.286916
0.0,10,49.303931
0.0,3,49.308936
0.0,5,49.317944
1.0,14,49.340965
0.0,2,49.343968
0.0,13,49.364987
0.0,3,49.369991
0.0,4,49.376998
0.0,8,49.39001
0.0,9,49.405023
0.0,15,49.429045
0.0,23,49.468081
0.0,6,49.47809
0.0,3,49.483094
0.0,4,49.4891
0.0,22,49.526133
0.0,2,49.529136
0.0,3,49.53414
0.0,16,49.561165
0.0,16,49.587189
0.0,5,49.595196
0.0,6,49.605206
0.0,4,49.612212
0.0,3,49.617216
0.0,21,49.686279
0.0,6,49.696288
0.0,12,49.716306
0.0,4,49.723313
0.0,4,49.730319
0.0,6,49.740328
0.0,8,49.75334
0.0,12,49.773358
0.0,4,49.780365
1.0,11,49.798886
0.0,2,49.80289
0.0,4,49.809896
0.0,5,49.817904
0.0,13,49.839924
0.0,5,49.848932
0.0,7,49.859942
0.0,2,49.863946
0.0,9,49.878959
0.0,4,49.884964
0.0,4,49.891971
0.0,63,49.997066
0.0,10,50.014082
1.0,18,50.04411
0.0,5,50.053118
0.0,4,50.059123
0.0,10,50.076138
0.0,12,50.097157
0.0,6,50.107167
0.0,5,50.115174
0.0,11,50.134191
0.0,2,50.137194
0.0,3,50.142199
0.0,7,50.154209
0.0,5,50.162217
0.0,11,50.181234
0.0,2,50.184237
0.0,5,50.193245
0.0,9,50.208259
0.0,3,50.213263
0.0,25,50.256303
0.0,22,50.294337
1.0,11,50.313354
0.0,3,50.318359
0.0,2,50.322362
0.0,11,50.340379
0.0,3,50.346384
0.0,13,50.367404
0.0,16,50.394428
0.0,5,50.403436
0.0,6,50.413445
0.0,6,50.423454
0.0,9,50.438468
0.0,25,50.481507
0.0,9,50.496521
0.0,2,50.500525
0.0,24,50.575593
0.0,15,50.602617
0.0,14,50.626639
0.0,9,50.642653
0.0,4,50.64966
0.0,2,50.653663
0.0,5,50.662672
0.0,2,50.665674
0.0,6,50.676685
0.0,16,50.70471
0.0,7,50.716721
0.0,4,50.724728
0.0,17,50.753755
0.0,7,50.766767
0.0,14,50.791789
0.0,11,50.810807
0.0,7,50.823818
0.0,12,50.845838
0.0,4,50.852845
0.0,10,50.870861
0.0,5,50.879869
0.0,10,50.896885
0.0,5,50.905893
0.0,4,50.912899
0.0,13,50.93592
0.0,14,50.960943
0.0,8,50.974956
0.0,18,51.005984
0.0,5,51.014992
0.0,6,51.026002
0.0,18,51.058031
0.0,11,51.077049
0.0,34,51.137104
0.0,7,51.150115
0.0,3,51.15512
0.0,7,51.168132
0.0,8,51.182144
0.0,12,51.203163
0.0,5,51.212172
0.0,8,51.226184
0.0,8,51.240197
1.0,30,51.294246
0.0,15,51.32027
0.0,3,51.326275
0.0,7,51.339287
0.0,12,51.361307
0.0,4,51.368314
1.0,17,51.398341
0.0,13,51.421362
0.0,3,51.427367
0.0,2,51.465402
0.0,2,51.469405
0.0,4,51.476412
0.0,14,51.501435
0.0,4,51.508441
1.0,6,51.519451
0.0,4,51.526457
1.0,19,51.560488
0.0,8,51.574501
0.0,7,51.586512
0.0,11,51.60653
0.0,4,51.613536
0.0,6,51.624546
0.0,17,51.654574
1.0,13,51.678596
0.0,4,51.685602
0.0,2,51.688605
0.0,13,51.712627
0.0,2,51.715629
0.0,5,51.724637
0.0,10,51.742654
0.0,5,51.751662
0.0,2,51.755666
0.0,5,51.763673
0.0,7,51.776685
0.0,14,51.801708
0.0,3,51.806712
1.0,7,51.819724
0.0,4,51.82673
0.0,13,51.850752
0.0,9,51.867768
0.0,15,51.893791
0.0,2,51.897795
0.0,2,51.901798
0.0,26,51.94784
0.0,4,51.954847
0.0,17,51.985875
0.0,3,51.99088
0.0,19,52.02491
0.0,3,52.029915
0.0,18,52.061944
0.0,9,52.077959
0.0,4,52.085966
0.0,9,52.101981
0.0,5,52.110989
0.0,4,52.117995
0.0,12,52.140015
0.0,4,52.147022
1.0,15,52.174047
0.0,2,52.177049
0.0,2,52.181053
0.0,4,52.188059
0.0,5,52.197067
0.0,3,52.202071
1.0,13,52.226093
0.0,5,52.235102
0.0,7,52.247112
0.0,5,52.256121
