#{"t_start": 1679418268.8367305, "env_id": null}
r,l,t,ruined grasses
1,20,1043.03169,16
1,18,1043.087741,7
1,30,1043.200351,16
1,18,1043.270924,0
1,18,1043.33701,0
1,22,1043.405075,0
1,20,1043.482154,17
1,19,1043.596918,0
1,24,1043.708019,6
1,22,1043.804143,14
1,20,1043.887219,0
1,22,1043.9773,17
1,18,1044.051368,1
1,22,1044.13745,1
1,23,1044.229533,0
1,18,1044.307608,0
1,18,1044.387908,0
1,19,1044.467981,1
1,18,1044.545084,1
1,18,1044.624469,0
1,20,1044.702541,1
1,18,1044.772604,0
1,18,1044.846671,1
1,20,1044.928745,0
1,20,1045.007818,0
1,18,1046.736553,0
1,23,1046.807621,0
1,20,1046.868676,1
1,19,1046.925728,0
1,19,1046.984782,2
1,20,1047.044836,2
1,23,1047.116902,1
1,22,1047.218997,5
1,22,1047.294066,0
1,22,1047.371136,2
1,18,1047.432192,0
1,18,1047.488243,2
1,25,1047.567314,18
1,21,1047.633375,1
1,23,1047.70544,2
1,22,1047.774503,0
1,25,1047.853575,1
1,22,1047.922637,1
1,18,1047.98069,0
1,20,1048.04375,1
1,20,1048.10981,0
1,20,1048.176871,0
1,18,1048.240928,1
1,22,1048.312995,1
1,20,1048.37857,0
1,21,1048.44363,7
1,24,1048.516696,15
1,18,1048.571749,3
1,29,1048.658848,6
1,20,1048.720836,0
1,20,1048.784795,3
1,18,1048.879905,0
1,18,1048.94784,4
1,19,1049.017917,0
1,22,1049.091522,4
1,19,1049.151579,2
1,18,1049.208633,1
1,18,1049.264684,0
1,22,1049.330744,1
1,18,1049.387796,0
1,21,1049.452855,5
1,25,1049.528924,1
1,19,1049.587978,1
1,22,1049.656596,7
1,20,1049.717665,3
1,20,1049.779733,2
1,22,1049.847795,0
1,22,1049.916504,4
1,22,1049.986567,2
1,26,1050.067641,0
1,18,1050.124693,3
1,18,1050.180743,0
1,59,1050.36391,20
1,25,1050.477014,18
1,18,1050.543077,2
1,19,1050.608137,3
1,18,1050.671195,0
1,18,1050.727248,0
1,21,1050.793308,3
1,21,1050.860369,3
1,18,1050.918422,1
1,22,1050.990487,1
1,20,1051.05455,1
1,21,1051.123615,1
1,20,1051.191679,4
1,18,1051.250736,0
1,21,1051.320802,1
1,22,1051.391368,1
1,20,1051.457342,2
1,24,1051.538418,16
1,18,1051.60599,1
1,21,1051.681731,5
1,18,1051.746791,1
1,21,1051.816832,1
1,22,1051.891883,2
1,24,1051.974965,5
1,18,1052.037045,1
1,21,1052.107424,3
1,18,1052.201516,15
1,18,1052.266889,1
1,21,1052.343962,2
1,20,1052.41604,1
1,19,1052.481107,0
1,20,1052.548168,1
1,18,1052.611225,2
1,19,1052.688783,1
1,18,1052.75084,2
1,21,1052.835917,2
1,20,1052.90498,1
1,18,1052.968037,0
1,20,1053.035098,0
1,20,1053.105161,1
1,18,1053.166109,1
1,20,1053.233499,1
1,20,1053.302746,5
1,20,1053.370808,5
1,20,1053.440841,0
1,18,1053.50589,0
1,20,1053.585965,0
1,18,1055.401918,1
1,21,1055.472983,2
1,20,1055.540281,3
1,21,1055.608888,1
1,18,1055.669856,1
1,18,1055.771932,1
1,18,1055.845244,1
1,18,1055.912829,1
1,19,1055.975901,1
1,21,1056.045968,5
1,18,1056.105027,0
1,21,1056.175119,1
1,18,1056.234173,0
1,19,1056.295735,1
1,19,1056.358325,1
1,19,1056.419381,2
1,18,1056.479442,2
1,20,1056.545017,11
1,18,1056.603064,0
1,20,1056.667631,0
1,24,1056.751744,1
1,20,1056.822809,3
1,22,1056.901407,3
1,18,1056.96547,1
1,18,1057.030537,1
1,18,1057.092588,3
1,19,1057.161653,0
1,18,1057.22471,1
1,20,1057.294779,1
1,18,1057.35984,0
1,18,1057.422898,0
1,19,1057.533009,2
1,22,1057.620088,2
1,18,1057.694164,0
1,21,1057.773747,4
1,20,1057.846835,0
1,24,1057.929925,4
1,20,1058.000637,7
1,18,1058.06598,2
1,18,1058.130064,1
1,18,1058.192129,1
1,18,1058.251743,7
1,22,1058.325811,3
1,19,1058.392872,2
1,21,1058.463936,1
1,20,1058.536002,4
1,19,1058.604063,1
1,18,1058.665119,1
1,19,1058.728176,1
1,19,1058.797239,7
1,18,1058.858294,1
1,21,1058.93036,1
1,20,1059.001425,2
1,20,1059.070498,1
1,20,1059.136498,3
1,18,1059.202663,3
1,20,1059.274751,0
1,18,1059.378038,0
1,18,1059.453942,0
1,18,1059.530951,0
1,20,1059.602023,1
1,18,1059.663078,8
1,21,1059.738379,0
1,20,1059.807361,7
1,20,1059.874337,1
1,20,1059.941354,1
1,19,1060.006385,1
1,18,1060.06868,8
1,19,1060.132739,0
1,20,1060.202802,1
1,18,1060.267862,2
1,18,1060.33292,1
1,20,1060.402492,1
1,20,1060.470554,0
1,18,1060.53261,0
1,18,1060.595668,1
1,18,1060.659726,2
1,24,1060.742801,5
1,24,1060.824877,5
1,23,1060.903947,10
1,23,1060.98402,1
1,19,1061.048079,7
1,18,1061.152173,2
1,27,1061.264275,7
1,18,1061.331336,1
1,20,1061.400399,3
1,22,1061.474467,6
1,18,1061.535522,3
1,20,1061.606586,0
1,18,1061.670645,1
1,19,1061.733701,8
1,24,1061.820781,6
1,20,1061.889844,2
1,18,1061.954903,0
1,20,1062.024967,6
1,18,1062.088024,2
1,18,1062.157112,9
1,20,1062.2402,11
1,19,1062.313908,9
1,20,1062.385413,1
1,18,1062.445468,5
1,18,1062.51353,1
1,22,1062.589599,0
1,21,1062.659662,1
1,18,1062.723724,0
1,20,1064.619334,0
1,18,1064.678391,1
1,20,1064.776484,0
1,21,1064.854563,6
1,24,1064.948668,11
1,23,1065.033754,0
1,32,1065.15108,4
1,18,1065.215352,0
1,28,1065.315489,2
1,20,1065.381552,1
1,22,1065.450614,0
1,26,1065.532691,2
1,24,1065.609761,2
1,28,1065.699843,0
1,20,1065.763901,2
1,30,1065.861991,1
1,22,1065.931053,1
1,20,1065.996112,1
1,21,1066.063173,0
1,25,1066.139242,1
1,33,1066.244338,2
1,41,1066.373455,14
1,20,1066.436512,1
1,24,1066.55562,0
1,23,1066.636694,0
1,18,1066.700753,1
1,43,1066.835875,1
1,18,1066.892927,1
1,27,1066.980006,1
1,22,1067.048068,9
1,20,1067.115129,0
1,31,1067.219224,2
1,28,1067.315311,1
1,23,1067.395384,3
1,20,1067.467449,1
1,26,1067.554528,1
1,18,1067.616585,8
1,19,1067.689661,0
1,22,1067.777912,1
1,32,1067.902575,2
1,20,1067.968642,1
1,25,1068.049243,1
1,18,1068.108299,0
1,29,1068.237421,12
1,21,1068.316492,4
1,22,1068.398567,2
1,20,1068.465634,4
1,19,1068.526689,3
1,28,1068.616773,2
1,20,1068.68536,0
1,27,1068.772444,1
1,22,1068.842026,1
1,22,1068.913094,2
1,27,1069.001463,2
1,18,1069.060516,1
1,32,1069.163782,6
1,18,1069.219825,4
1,23,1069.294896,2
1,22,1069.365965,1
1,22,1069.43612,3
1,25,1069.516971,12
1,20,1069.58036,1
1,21,1069.6474,0
1,28,1069.746494,2
1,22,1069.822569,3
1,22,1069.941073,1
1,21,1070.024655,1
1,24,1070.114283,2
1,33,1070.221383,4
1,20,1070.287446,1
1,19,1070.350518,2
1,38,1070.471631,6
1,28,1070.56272,1
1,22,1070.633787,3
1,22,1070.704852,1
1,28,1070.795942,1
1,24,1070.874015,4
1,27,1070.961097,1
1,22,1071.033668,0
1,19,1071.093723,6
1,38,1071.215834,2
1,18,1071.274589,3
1,22,1071.346655,3
1,18,1071.411028,2
1,21,1071.480138,1
1,18,1071.539207,1
1,20,1073.359232,1
1,19,1073.431057,2
1,23,1073.518136,3
1,24,1073.597208,3
1,20,1073.661012,7
1,20,1073.729074,7
1,20,1073.799137,2
1,20,1073.869215,2
1,19,1073.933274,8
1,24,1074.026201,3
1,21,1074.096265,2
1,21,1074.1702,0
1,21,1074.245105,1
1,18,1074.309248,5
1,18,1074.371227,2
1,26,1074.463143,1
1,18,1074.527178,1
1,20,1074.597242,1
1,22,1074.681196,0
1,24,1074.761209,8
1,20,1074.823478,0
1,22,1074.89154,2
1,30,1074.991631,4
1,22,1075.094349,1
1,20,1075.168417,2
1,21,1075.250491,1
1,19,1075.309545,6
1,24,1075.383612,1
1,35,1075.489708,7
1,21,1075.553766,0
1,20,1075.614822,6
1,24,1075.68989,4
1,20,1075.75595,2
1,28,1075.852037,2
1,20,1075.922101,4
1,19,1075.988162,2
1,18,1076.047215,4
1,24,1076.122792,9
1,24,1076.201864,4
1,24,1076.282937,4
1,20,1076.348997,1
1,20,1076.414057,1
1,18,1076.476113,7
1,29,1076.58321,3
1,19,1076.648269,0
1,18,1076.710325,1
1,20,1076.820425,3
1,20,1076.907505,1
1,21,1077.003592,1
1,22,1077.087669,0
1,18,1077.152728,0
1,20,1077.229798,2
1,20,1077.298862,1
1,22,1077.375931,4
1,23,1077.467013,6
1,21,1077.54008,0
1,20,1077.614147,5
1,22,1077.704229,2
1,20,1077.786303,0
1,31,1077.918423,1
1,22,1078.010508,3
1,19,1078.07957,1
1,18,1078.144629,3
1,22,1078.307777,2
1,23,1078.407869,2
1,28,1078.527978,2
1,30,1078.639585,1
1,23,1078.739555,3
1,22,1078.821208,1
1,19,1078.941627,0
1,26,1079.068374,9
1,20,1079.160054,1
1,33,1079.312993,1
1,22,1079.406464,3
1,20,1079.501195,11
1,24,1079.608369,6
1,20,1079.697001,2
1,22,1079.787041,3
1,20,1079.870117,1
1,22,1079.966204,0
1,20,1080.052968,3
1,18,1080.115024,0
1,24,1080.1926,13
1,22,1080.265109,8
1,18,1080.323162,1
1,18,1080.383216,2
1,20,1080.449525,2
1,20,1080.515588,0
1,22,1080.588654,2
1,25,1080.670112,1
1,25,1080.753186,1
1,26,1080.837648,2
1,21,1080.944074,2
1,20,1081.021518,5
1,18,1082.869306,4
1,28,1082.957198,14
1,20,1083.021168,2
1,20,1083.088173,3
1,36,1083.206182,20
1,22,1083.284115,8
1,22,1083.358668,0
1,21,1083.429149,2
1,19,1083.490204,8
1,23,1083.567827,2
1,35,1083.682,8
1,19,1083.742055,6
1,20,1083.805112,1
1,63,1084.009298,22
1,20,1084.076359,11
1,20,1084.142419,3
1,23,1084.218488,5
1,22,1084.292555,0
1,28,1084.440689,2
1,33,1084.575812,15
1,20,1084.65088,12
1,53,1084.83805,17
1,19,1084.908114,0
1,40,1085.051244,20
1,26,1085.152336,5
1,19,1085.223401,8
1,27,1085.372536,8
1,22,1085.516667,3
1,24,1085.61876,1
1,18,1085.694829,2
1,18,1085.77529,10
1,20,1085.882884,2
1,22,1086.004341,2
1,24,1086.134028,2
1,22,1086.229224,3
1,22,1086.308828,12
1,22,1086.403918,0
1,25,1086.511056,6
1,22,1086.669369,0
1,26,1086.796459,1
1,21,1086.887541,11
1,23,1086.991217,2
1,27,1087.122856,2
1,20,1087.220022,2
1,26,1087.346173,14
1,38,1087.52953,15
1,20,1087.633265,1
1,23,1087.742882,1
1,18,1087.831787,8
1,31,1087.97822,1
1,24,1088.095644,5
1,28,1088.258492,12
1,23,1088.375983,8
1,28,1088.517697,9
1,22,1088.626169,1
1,21,1088.73152,6
1,28,1088.871181,3
1,29,1089.011194,14
1,19,1089.157575,2
1,23,1089.304794,3
1,30,1089.483202,13
1,25,1089.624344,1
1,26,1089.759341,2
1,21,1089.861703,11
1,23,1089.974511,7
1,28,1090.120215,1
1,19,1090.237642,8
1,28,1090.411923,7
1,28,1090.584352,2
1,27,1090.736191,5
1,24,1090.863514,8
1,18,1090.960803,2
1,23,1091.083725,2
1,26,1091.246876,10
1,21,1091.384,2
1,29,1091.566166,16
1,84,1092.174736,18
1,24,1092.34247,3
1,18,1092.454571,2
1,20,1092.582189,1
1,18,1092.687997,3
1,22,1095.295734,9
1,18,1095.350784,1
1,20,1095.412841,1
1,20,1095.473896,5
1,24,1095.547964,4
1,18,1095.604014,7
1,25,1095.681085,3
1,21,1095.746143,4
1,22,1095.813205,5
1,20,1095.87426,6
1,19,1095.932313,5
1,18,1095.987364,0
1,22,1096.053423,8
1,23,1096.12449,12
1,33,1096.226585,7
1,22,1096.293646,17
1,22,1096.361196,6
1,18,1096.417248,1
1,20,1096.513335,1
1,18,1096.578216,0
1,22,1096.660189,12
1,20,1096.734165,10
1,18,1096.792218,1
1,18,1096.848182,1
1,18,1096.906231,6
1,22,1096.977204,5
1,18,1097.033171,13
1,18,1097.090222,4
1,19,1097.15119,4
1,56,1097.330176,16
1,19,1097.391231,0
1,29,1097.483164,17
1,18,1097.540171,2
1,21,1097.607165,0
1,20,1097.672155,2
1,18,1097.730125,2
1,21,1097.798167,1
1,19,1097.858167,7
1,25,1097.940179,6
1,19,1098.000169,3
1,64,1098.247597,35
1,21,1098.321664,1
1,22,1098.396733,2
1,22,1098.466797,3
1,18,1098.526852,8
1,20,1098.595914,0
1,21,1098.668981,8
1,26,1098.758061,11
1,26,1098.848143,3
1,20,1098.917207,11
1,19,1098.984267,16
1,22,1099.058334,13
1,36,1099.183448,20
1,37,1099.309563,15
1,21,1099.38463,4
1,27,1099.475718,13
1,20,1099.545782,1
1,19,1099.61084,3
1,21,1099.684908,12
1,22,1099.757974,5
1,20,1099.826036,3
1,24,1099.946717,12
1,26,1100.05982,1
1,20,1100.135888,4
1,18,1100.199947,3
1,43,1100.350083,17
1,22,1100.424151,5
1,24,1100.507227,1
1,18,1100.570284,1
1,25,1100.656362,0
1,21,1100.729429,2
1,24,1100.811502,8
0,120,1101.223878,27
1,19,1101.289938,4
1,19,1101.355998,3
1,18,1101.41807,1
1,18,1101.481127,0
1,20,1101.54919,1
1,32,1101.65929,7
1,31,1101.814429,17
1,25,1101.910517,9
1,30,1102.014612,22
1,22,1102.091682,2
1,29,1102.191773,2
1,21,1103.959649,3
1,19,1104.019704,13
1,22,1104.090769,7
1,21,1104.156829,0
1,22,1104.227893,9
1,19,1104.28995,8
1,18,1104.353007,2
1,19,1104.417065,1
1,22,1104.492133,1
1,19,1104.557192,3
1,21,1104.630259,1
1,21,1104.701324,2
1,20,1104.772388,3
1,21,1104.845455,15
1,23,1104.925155,8
1,18,1104.990165,0
1,20,1105.05718,3
1,18,1105.120206,4
1,19,1105.230166,0
1,18,1105.301166,1
1,18,1105.370101,1
1,23,1105.451164,1
1,19,1105.516171,0
1,24,1105.59923,15
1,20,1105.668293,0
1,18,1105.730165,9
1,22,1105.805233,1
1,29,1105.904171,9
1,22,1105.985208,1
1,26,1106.073291,7
1,18,1106.135163,8
1,18,1106.197219,1
1,23,1106.274288,3
1,22,1106.349311,5
1,21,1106.41842,1
1,18,1106.481477,1
1,20,1106.549538,10
1,22,1106.631614,1
1,18,1106.690667,0
1,18,1106.750722,0
1,23,1106.828793,4
1,24,1106.908866,5
1,18,1107.022504,2
1,22,1107.12516,4
1,18,1107.197033,4
1,20,1107.266096,13
1,18,1107.322146,4
1,19,1107.384211,0
1,18,1107.444581,2
1,18,1107.504799,1
1,20,1107.570859,2
1,20,1107.640247,9
1,18,1107.700305,1
1,20,1107.77386,0
1,19,1107.837932,3
1,18,1107.898499,2
1,22,1107.970581,6
1,27,1108.060194,4
1,20,1108.126491,3
1,20,1108.193109,0
1,20,1108.263431,0
1,19,1108.328527,2
1,19,1108.39553,8
1,19,1108.465198,2
1,21,1108.535266,2
1,20,1108.599524,0
1,18,1108.655576,3
1,18,1108.750662,8
1,24,1108.838742,10
1,18,1108.904802,1
1,20,1108.969862,9
1,18,1109.026912,1
1,18,1109.093973,12
1,20,1109.171047,3
1,20,1109.241115,3
1,21,1109.310177,2
1,26,1109.395255,7
1,20,1109.458312,2
1,21,1109.526375,2
1,19,1109.589178,1
1,18,1109.649183,5
1,21,1109.720163,10
1,19,1109.781557,2
1,19,1109.843691,2
1,21,1109.910752,13
1,18,1109.968806,3
1,18,1110.028058,1
1,19,1110.089113,2
1,19,1110.15117,3
1,18,1110.210226,1
1,21,1110.279289,8
1,20,1110.342345,1
1,18,1110.400906,9
1,20,1110.506507,15
1,18,1110.572568,1
1,18,1110.637626,7
1,19,1110.697682,2
1,19,1110.759738,2
1,19,1110.822453,12
1,18,1110.88151,0
1,18,1110.939563,3
1,18,1110.999045,6
1,20,1111.065104,3
1,20,1112.822397,4
1,20,1112.886456,6
1,18,1112.942506,1
1,18,1113.00056,2
1,20,1113.063617,4
1,22,1113.132679,1
1,27,1113.216756,12
1,22,1113.287821,2
1,20,1113.355882,3
1,21,1113.424945,1
1,21,1113.49601,6
1,19,1113.559067,4
1,18,1113.619121,0
1,24,1113.6992,1
1,18,1113.760255,0
1,27,1113.890373,2
1,22,1113.980455,1
1,20,1114.047516,1
1,25,1114.129591,2
1,22,1114.203658,1
1,24,1114.292404,2
1,18,1114.366848,1
1,25,1114.466221,2
1,20,1114.532437,3
1,19,1114.595495,1
1,23,1114.669571,10
1,18,1114.727748,1
1,31,1114.826719,8
1,20,1114.894334,1
1,20,1114.961881,1
1,22,1115.035949,1
1,19,1115.099183,3
1,18,1115.156557,3
1,20,1115.220616,1
1,24,1115.295684,1
1,18,1115.353062,0
1,18,1115.409765,3
1,20,1115.478828,0
1,25,1115.603579,0
1,19,1115.674643,7
1,19,1115.740704,5
1,20,1115.804762,1
1,20,1115.87983,1
1,18,1115.958902,2
1,21,1116.035972,6
1,20,1116.105034,0
1,20,1116.169758,2
1,20,1116.254158,1
1,21,1116.322069,0
1,21,1116.390131,8
1,22,1116.461153,5
1,19,1116.521582,1
1,26,1116.60666,4
1,19,1116.667716,0
1,18,1116.723767,0
1,19,1116.783821,2
1,20,1116.843876,2
1,18,1116.896924,0
1,18,1116.950973,2
1,18,1117.009026,1
1,22,1117.07909,6
1,21,1117.145149,4
1,18,1117.2012,0
1,22,1117.307297,8
1,20,1117.376359,5
1,20,1117.447424,1
1,20,1117.509481,5
1,22,1117.57454,1
1,19,1117.631592,1
1,24,1117.702655,7
1,20,1117.763712,1
1,23,1117.833776,4
1,18,1117.887825,1
1,21,1117.952883,9
1,19,1118.013938,3
1,25,1118.092009,3
1,21,1118.160072,3
1,18,1118.220126,8
1,18,1118.277178,0
1,18,1118.33423,0
1,23,1118.407296,10
1,20,1118.470353,2
1,21,1118.536414,0
1,22,1118.620069,1
1,18,1118.685557,2
1,22,1118.767458,0
1,18,1118.834692,1
1,20,1118.9338,2
1,20,1119.001862,2
1,20,1119.070925,0
1,34,1119.186029,4
1,18,1119.259602,2
1,30,1119.369558,4
1,19,1119.445562,0
1,21,1119.5177,1
1,20,1119.583761,8
1,20,1119.650822,0
1,19,1119.708875,0
1,43,1121.459087,9
1,24,1121.535156,2
1,20,1121.600214,3
1,22,1121.671279,0
1,24,1121.748184,7
1,44,1121.887961,5
1,30,1121.982046,6
1,22,1122.05211,0
1,18,1122.110163,1
1,22,1122.179225,0
1,20,1122.283319,2
1,20,1122.35939,3
1,20,1122.430454,3
1,20,1122.501518,5
1,27,1122.596605,2
1,20,1122.667669,0
1,20,1122.732729,0
1,19,1122.795787,1
1,20,1122.872551,3
1,21,1122.957628,1
1,19,1123.068354,2
1,18,1123.291145,1
1,19,1123.36221,2
1,21,1123.438279,1
1,20,1123.507341,11
1,20,1123.580408,1
1,18,1123.642464,1
1,18,1123.705521,1
1,19,1123.771581,5
1,30,1123.880681,3
1,18,1123.944739,1
1,18,1124.009798,0
1,23,1124.091873,3
1,18,1124.156931,3
1,26,1124.292055,3
1,20,1124.370125,3
1,21,1124.458206,3
1,18,1124.526267,3
1,18,1124.591843,3
1,21,1124.667912,1
1,19,1124.733972,3
1,20,1124.804036,1
1,27,1124.900124,5
1,26,1124.998213,3
1,18,1125.065273,0
1,20,1125.13934,0
1,27,1125.241433,5
1,21,1125.318504,2
1,27,1125.415536,3
1,18,1125.484599,0
1,21,1125.56267,3
1,18,1125.625494,1
1,20,1125.69856,0
1,20,1125.768624,1
1,20,1125.838688,0
1,18,1125.902745,0
1,18,1125.966804,0
1,18,1126.037869,0
1,19,1126.105931,0
1,22,1126.227041,0
1,20,1126.314165,2
1,36,1126.456311,7
1,20,1126.540387,1
1,20,1126.617457,3
1,25,1126.707539,2
1,26,1126.804463,7
1,19,1126.8735,0
1,18,1126.937651,0
1,22,1127.01863,1
1,18,1127.0957,1
1,25,1127.190786,2
1,18,1127.248839,3
1,20,1127.309895,1
1,25,1127.383962,6
1,18,1127.439012,0
1,20,1127.498065,2
1,19,1127.554116,0
1,20,1127.61317,6
1,20,1127.673225,2
1,20,1127.732278,2
1,22,1127.800341,5
1,19,1127.860395,0
1,21,1127.967492,2
1,28,1128.059576,9
1,20,1128.128638,1
1,21,1128.193698,2
1,27,1128.278775,4
1,20,1128.340832,2
1,20,1128.40489,1
1,18,1128.462942,0
1,18,1128.519994,0
1,18,1128.57586,0
1,21,1128.639919,2
1,20,1128.700634,0
1,18,1128.756514,1
1,18,1128.815394,1
1,18,1130.559519,2
1,25,1130.635588,5
1,25,1130.712658,14
1,19,1130.773714,0
1,18,1130.828764,0
1,26,1130.908432,18
1,18,1130.962483,0
1,18,1131.018532,5
1,20,1131.079588,2
1,22,1131.145648,0
1,20,1131.240734,14
1,18,1131.3118,6
1,19,1131.383865,1
1,18,1131.445921,3
1,19,1131.504975,6
1,20,1131.568032,0
1,19,1131.625084,0
1,18,1131.680134,3
1,18,1131.735184,1
1,18,1131.790233,1
1,23,1131.861299,12
1,22,1131.931362,4
1,20,1132.006462,2
1,18,1132.076343,0
1,26,1132.174185,4
1,24,1132.252256,5
1,22,1132.325542,1
1,20,1132.392603,1
1,33,1132.503479,11
1,20,1132.577546,0
1,18,1132.643781,2
1,21,1132.71652,11
1,18,1132.775574,4
1,19,1132.833627,7
1,18,1132.893681,1
1,20,1133.00707,10
1,18,1133.079793,0
1,20,1133.156303,4
1,21,1133.237449,0
1,23,1133.322252,4
1,18,1133.389512,9
1,18,1133.455638,0
1,20,1133.5237,2
1,19,1133.586757,1
1,18,1133.647813,1
1,20,1133.713873,4
1,22,1133.786938,13
1,26,1133.868013,6
1,21,1133.932071,12
1,20,1133.99813,1
1,19,1134.060187,6
1,20,1134.126247,0
1,18,1134.189304,6
1,44,1134.333435,19
1,19,1134.391315,1
1,20,1134.453372,1
1,18,1134.509423,7
1,19,1134.573481,7
0,120,1135.013425,9
1,22,1135.08349,4
1,20,1135.146417,2
1,20,1135.211476,1
1,19,1135.274534,4
1,20,1135.339592,17
1,18,1135.398286,2
1,22,1135.471351,11
1,18,1135.529404,0
1,21,1135.597466,5
1,20,1135.662525,1
1,20,1135.726583,11
1,20,1135.790641,16
1,20,1135.854141,2
1,24,1135.932211,4
1,19,1135.994268,3
1,19,1136.056324,0
1,18,1136.115378,0
1,26,1136.203458,5
1,18,1136.265515,17
1,18,1136.327572,1
1,18,1136.432666,1
1,24,1136.521748,2
1,18,1136.586807,11
1,18,1136.647862,5
1,18,1136.709918,1
1,20,1136.77798,0
1,18,1136.837035,4
1,21,1136.906097,6
1,18,1136.968153,5
1,22,1137.040219,3
1,18,1137.099272,4
1,19,1137.161329,1
1,24,1137.240401,10
1,20,1137.306461,3
1,21,1137.375523,9
1,18,1137.435579,2
1,18,1137.494631,3
1,18,1139.241823,0
1,20,1139.301877,5
1,19,1139.35993,2
1,18,1139.41498,11
1,20,1139.476036,2
1,18,1139.530085,0
1,22,1139.597884,5
1,18,1139.651934,0
1,20,1139.746019,1
1,18,1139.808075,9
1,21,1139.891151,8
1,21,1139.965779,4
1,19,1140.031838,0
1,18,1140.089891,1
1,18,1140.144941,2
1,21,1140.209,0
1,19,1140.267051,3
1,21,1140.33111,0
1,18,1140.386161,3
1,26,1140.465232,9
1,18,1140.521283,5
1,18,1140.586374,0
1,18,1140.646523,2
1,18,1140.712583,0
1,18,1140.778643,2
1,18,1140.834693,1
1,19,1140.894747,1
1,20,1140.956805,1
1,18,1141.013857,6
1,21,1141.078916,8
1,19,1141.137969,9
1,18,1141.19402,1
1,23,1141.265085,2
1,18,1141.321136,0
1,20,1141.418224,1
1,20,1141.489289,1
1,18,1141.555348,2
1,19,1141.62241,1
1,18,1141.679461,2
1,19,1141.742519,0
1,18,1141.802573,8
1,23,1141.875639,3
1,22,1141.946705,1
1,18,1142.006759,1
1,18,1142.063811,4
1,18,1142.125867,1
1,21,1142.192732,3
1,18,1142.254558,1
1,20,1142.320618,2
1,18,1142.380673,2
1,22,1142.450737,2
1,20,1142.519799,0
1,18,1142.581855,0
1,18,1142.650918,1
1,18,1142.736996,1
1,18,1142.79605,3
1,18,1142.855104,2
1,19,1142.919162,14
1,18,1142.980218,1
1,21,1143.058289,8
1,18,1143.153375,3
1,25,1143.239453,6
1,20,1143.320527,7
1,18,1143.383585,0
1,20,1143.451646,2
1,21,1143.520709,10
1,28,1143.618594,16
1,113,1144.149076,13
1,18,1144.211132,2
1,18,1144.276191,1
1,21,1144.353261,2
1,19,1144.422324,14
1,18,1144.488383,0
1,18,1144.554444,1
1,23,1144.636325,3
1,21,1144.709392,2
1,19,1144.77897,3
1,23,1144.862057,14
1,18,1144.928062,0
1,19,1145.005973,11
1,20,1145.119158,0
1,19,1145.197229,1
1,20,1145.289087,3
1,18,1145.361824,1
1,18,1145.433661,2
1,23,1145.519566,7
1,18,1145.587631,1
1,18,1145.654542,3
1,18,1145.721602,2
1,19,1145.791447,0
1,19,1145.860337,1
1,18,1145.926862,2
1,20,1146.001975,2
1,21,1146.078015,2
1,18,1146.145076,0
1,22,1146.226123,9
1,18,1146.291862,3
1,18,1146.359924,8
1,18,1146.428997,1
1,18,1146.498826,1
1,18,1146.565434,0
1,18,1148.559249,1
1,18,1148.624308,1
1,18,1148.689368,2
1,19,1148.75843,1
1,22,1148.839504,3
1,19,1148.908567,3
1,23,1149.041687,4
1,20,1149.126328,0
1,21,1149.207401,3
1,18,1149.273461,2
1,18,1149.342523,0
1,18,1149.409584,0
1,20,1149.485654,2
1,21,1149.565726,1
1,18,1149.641795,1
1,20,1149.738884,1
1,19,1149.818956,1
1,18,1149.892023,0
1,18,1149.967091,1
1,18,1150.040157,0
1,20,1150.121231,0
1,18,1150.191295,0
1,18,1150.265362,0
1,20,1150.349438,0
1,25,1150.450531,3
1,18,1150.523598,0
1,22,1150.610676,7
1,18,1150.684743,4
1,18,1150.75781,1
1,19,1150.838884,5
1,18,1150.914952,4
1,18,1150.989532,0
1,21,1151.137558,0
1,20,1151.225564,1
1,18,1151.291624,0
1,18,1151.358685,1
1,18,1151.425505,1
1,19,1151.500574,5
1,18,1151.567499,1
1,20,1151.640565,1
1,21,1151.719637,5
1,18,1151.785697,3
1,19,1151.854759,1
1,18,1151.918818,6
1,18,1151.984878,0
1,18,1152.049938,0
1,21,1152.125863,6
1,20,1152.200932,0
1,20,1152.274999,3
1,23,1152.359075,17
1,22,1152.444172,3
1,18,1152.52355,1
1,24,1152.613744,2
1,19,1152.683566,8
1,18,1152.749626,0
1,18,1152.815686,2
1,19,1152.884749,1
1,20,1152.994849,0
1,20,1153.083929,0
1,20,1153.177014,0
1,18,1153.247078,3
1,20,1153.319143,1
1,18,1153.386204,1
1,18,1153.451264,1
1,19,1153.521328,3
1,18,1153.59039,4
1,18,1153.657451,1
1,18,1153.723511,0
1,19,1153.797977,1
1,18,1153.87151,1
1,18,1153.939573,1
1,18,1154.007635,0
1,23,1154.092711,2
1,18,1154.159773,0
1,18,1154.227834,0
1,18,1154.294896,2
1,19,1154.375969,2
1,20,1154.458044,3
1,18,1154.534113,0
1,18,1154.60818,4
1,22,1154.699263,5
1,24,1154.793348,3
1,20,1154.869418,6
1,18,1154.974513,0
1,20,1155.05959,3
1,18,1155.137661,1
1,18,1155.209727,0
1,18,1155.275787,3
1,18,1155.342848,0
1,18,1155.41091,0
1,18,1155.486978,0
1,18,1155.554039,1
1,18,1155.6201,0
1,19,1155.700172,1
1,18,1155.767233,3
