#{"t_start": 1679479579.2301593, "env_id": "FrozenLake-v1"}
r,l,t 
1.0,8,1252.608636
0.0,4,1252.615643
0.0,2,1252.619646
0.0,2,1252.622649
0.0,3,1252.628654
0.0,6,1252.638663
0.0,6,1252.649673
0.0,2,1252.652676
0.0,7,1252.664687
0.0,6,1252.675697
0.0,3,1252.680701
0.0,4,1252.687708
0.0,6,1252.697717
0.0,2,1252.70172
0.0,8,1252.715733
0.0,3,1252.720738
0.0,9,1252.736752
0.0,3,1252.741757
0.0,2,1252.74476
0.0,7,1252.757771
0.0,2,1252.760774
0.0,2,1252.764778
0.0,2,1252.768781
0.0,3,1252.773786
1.0,11,1252.793804
0.0,7,1252.805815
0.0,2,1252.809819
0.0,4,1252.816825
0.0,4,1252.823832
0.0,2,1252.826834
0.0,4,1252.833841
1.0,8,1252.847854
0.0,4,1252.855861
0.0,6,1252.86587
0.0,5,1252.874878
0.0,4,1252.915915
0.0,13,1252.938936
1.0,13,1252.960957
0.0,7,1252.973968
0.0,16,1253.000993
0.0,3,1253.006998
0.0,11,1253.026015
0.0,5,1253.034023
0.0,3,1253.040028
0.0,6,1253.050037
0.0,11,1253.069055
0.0,2,1253.073058
0.0,10,1253.090074
0.0,6,1253.101084
0.0,12,1253.122103
0.0,4,1253.129109
0.0,5,1253.138117
0.0,6,1253.148127
0.0,2,1253.15213
0.0,2,1253.155133
0.0,6,1253.166143
0.0,4,1253.173149
0.0,2,1253.176152
0.0,2,1253.180156
0.0,2,1253.183158
0.0,2,1253.187162
0.0,18,1253.21819
0.0,3,1253.223195
0.0,2,1253.227199
0.0,2,1253.230201
1.0,6,1253.241211
0.0,3,1253.246216
0.0,6,1253.257226
0.0,2,1253.260228
0.0,14,1253.285251
0.0,5,1253.29426
0.0,4,1253.301266
0.0,5,1253.310274
0.0,5,1253.321284
0.0,14,1253.353313
0.0,2,1253.357317
0.0,4,1253.367326
0.0,3,1253.37233
0.0,11,1253.395351
0.0,7,1253.411366
0.0,5,1253.424378
0.0,11,1253.450401
0.0,9,1253.47042
0.0,4,1253.477426
0.0,3,1253.486434
0.0,11,1253.509455
0.0,2,1253.51546
0.0,2,1253.520465
1.0,12,1253.545488
0.0,8,1253.563504
0.0,2,1253.56951
0.0,13,1253.595533
0.0,5,1253.608545
0.0,4,1253.618554
0.0,4,1253.62556
0.0,3,1253.633568
0.0,4,1253.641575
0.0,2,1253.644578
0.0,2,1253.651584
0.0,8,1253.6686
0.0,4,1253.675606
0.0,2,1253.67961
0.0,2,1253.686616
0.0,7,1253.702631
0.0,2,1253.705634
0.0,7,1253.720647
0.0,2,1253.724651
0.0,13,1253.753677
1.0,15,1253.785706
0.0,4,1253.792713
0.0,11,1253.818736
0.0,11,1253.840756
0.0,6,1253.853768
0.0,4,1253.860775
0.0,2,1253.86678
0.0,7,1253.879792
0.0,7,1253.893805
1.0,7,1253.942849
0.0,5,1253.95486
0.0,4,1253.961867
0.0,6,1253.974878
0.0,5,1253.986889
0.0,2,1253.989892
0.0,2,1253.992895
0.0,4,1254.003905
0.0,7,1254.018919
0.0,2,1254.021921
0.0,5,1254.032931
0.0,3,1254.038937
0.0,7,1254.053951
0.0,2,1254.057954
0.0,14,1254.087981
0.0,4,1254.094988
0.0,3,1254.102509
0.0,2,1254.106512
0.0,3,1254.111517
0.0,11,1254.135539
0.0,5,1254.144547
0.0,6,1254.157559
0.0,3,1254.163564
0.0,2,1254.16957
0.0,3,1254.174574
0.0,2,1254.177577
0.0,7,1254.192591
0.0,4,1254.2026
0.0,4,1254.209109
0.0,4,1254.219118
0.0,6,1254.230128
0.0,3,1254.238135
0.0,2,1254.242139
0.0,2,1254.245142
0.0,9,1254.266676
0.0,3,1254.271678
0.0,2,1254.275682
1.0,15,1254.307711
0.0,3,1254.313716
0.0,7,1254.32873
0.0,5,1254.340741
0.0,5,1254.352752
0.0,3,1254.357756
0.0,10,1254.377775
0.0,10,1254.400298
0.0,3,1254.405806
0.0,4,1254.412812
0.0,2,1254.418818
0.0,3,1254.423822
0.0,2,1254.427826
0.0,6,1254.440838
0.0,6,1254.45385
0.0,5,1254.461857
0.0,3,1254.470865
0.0,2,1254.473868
0.0,2,1254.476871
0.0,3,1254.484878
0.0,5,1254.493886
0.0,6,1254.506898
0.0,4,1254.515906
0.0,7,1254.527917
0.0,2,1254.533923
0.0,3,1254.538928
0.0,12,1254.561948
0.0,11,1254.584969
0.0,2,1254.588973
0.0,11,1254.609992
0.0,2,1254.614996
0.0,8,1254.629009
0.0,8,1254.645024
0.0,8,1254.661038
0.0,4,1254.670047
1.0,16,1254.702076
0.0,7,1254.717089
0.0,5,1254.725096
0.0,8,1254.742112
0.0,2,1254.745114
0.0,5,1254.756124
0.0,2,1254.760128
0.0,3,1254.768136
0.0,5,1254.776143
0.0,18,1254.811679
0.0,6,1256.304816
1.0,14,1256.326836
0.0,4,1256.333842
0.0,5,1256.341849
0.0,3,1256.346854
0.0,12,1256.366872
0.0,2,1256.369875
0.0,3,1256.374879
0.0,2,1256.377882
0.0,2,1256.381886
0.0,7,1256.392896
1.0,8,1256.405908
0.0,4,1256.411913
0.0,3,1256.416918
0.0,3,1256.455953
0.0,9,1256.470967
0.0,5,1256.478974
0.0,9,1256.493987
0.0,5,1256.501995
1.0,11,1256.519011
0.0,4,1256.526017
0.0,10,1256.542032
0.0,4,1256.548037
0.0,2,1256.55204
0.0,2,1256.555043
0.0,2,1256.558046
0.0,7,1256.570057
0.0,4,1256.576062
1.0,10,1256.593078
0.0,4,1256.599083
0.0,5,1256.60709
0.0,6,1256.6171
0.0,4,1256.623105
0.0,11,1256.641122
0.0,2,1256.644124
0.0,3,1256.649129
0.0,2,1256.653132
0.0,5,1256.66114
0.0,9,1256.676153
0.0,5,1256.68416
0.0,3,1256.689165
0.0,7,1256.700175
0.0,4,1256.707181
0.0,7,1256.718191
0.0,8,1256.731203
0.0,9,1256.746217
0.0,6,1256.756226
0.0,7,1256.767236
0.0,5,1256.775243
0.0,6,1256.785252
0.0,5,1256.794261
0.0,3,1256.799265
0.0,2,1256.802268
1.0,10,1256.818282
0.0,2,1256.822286
1.0,14,1256.845307
0.0,3,1256.850312
0.0,4,1256.856317
0.0,4,1256.862323
0.0,4,1256.869329
0.0,3,1256.874334
0.0,2,1256.878337
0.0,3,1256.883341
0.0,2,1256.886344
0.0,2,1256.889348
1.0,6,1256.899357
0.0,11,1256.916372
0.0,6,1256.926381
0.0,15,1256.951404
0.0,9,1256.966417
0.0,4,1256.973423
0.0,6,1256.983433
0.0,6,1256.993442
0.0,7,1257.005453
0.0,9,1257.020484
0.0,3,1257.026472
0.0,3,1257.031476
0.0,3,1257.036481
0.0,4,1257.042486
0.0,8,1257.056499
0.0,10,1257.073514
0.0,4,1257.080521
0.0,2,1257.083524
0.0,3,1257.088528
0.0,2,1257.092532
0.0,9,1257.107545
0.0,3,1257.11255
0.0,4,1257.119557
0.0,14,1257.142577
0.0,2,1257.146581
0.0,4,1257.153587
0.0,2,1257.15659
0.0,4,1257.163596
0.0,4,1257.170603
1.0,13,1257.192623
0.0,6,1257.202632
0.0,6,1257.213642
0.0,6,1257.223651
0.0,12,1257.243669
0.0,2,1257.247673
0.0,3,1257.252677
0.0,2,1257.25568
0.0,3,1257.260685
0.0,4,1257.267691
0.0,17,1257.33175
0.0,3,1257.336754
0.0,3,1257.341759
0.0,2,1257.345762
0.0,3,1257.350767
0.0,12,1257.372787
0.0,5,1257.381795
0.0,4,1257.388801
0.0,2,1257.392805
0.0,4,1257.399812
1.0,11,1257.418829
0.0,6,1257.429839
0.0,8,1257.443851
0.0,2,1257.446854
0.0,10,1257.46487
0.0,2,1257.468874
1.0,19,1257.501904
0.0,4,1257.50891
0.0,5,1257.517919
0.0,3,1257.522923
0.0,4,1257.52993
0.0,2,1257.532933
0.0,8,1257.547946
0.0,3,1257.552951
0.0,6,1257.56396
0.0,5,1257.572969
0.0,4,1257.579976
0.0,11,1257.598992
0.0,5,1257.608
0.0,4,1257.615007
0.0,5,1257.624015
0.0,3,1257.62902
0.0,8,1257.643032
0.0,4,1257.650039
0.0,2,1257.654043
0.0,4,1257.661049
0.0,2,1257.664052
1.0,26,1257.710094
0.0,11,1257.730112
0.0,3,1257.735116
0.0,4,1257.742123
0.0,7,1257.754133
0.0,3,1257.760139
0.0,2,1257.763142
0.0,10,1257.780158
0.0,5,1257.789165
0.0,5,1257.798173
0.0,3,1257.803178
0.0,7,1257.815189
0.0,9,1257.831203
0.0,8,1257.845216
0.0,6,1257.855225
0.0,4,1257.862232
0.0,5,1257.87124
0.0,5,1257.880248
0.0,3,1257.885253
0.0,8,1257.900267
0.0,6,1257.910276
0.0,4,1257.917282
0.0,11,1257.936299
0.0,5,1257.945307
0.0,3,1257.950312
0.0,3,1257.956317
0.0,6,1257.966326
1.0,23,1258.006363
0.0,3,1258.011367
1.0,9,1258.027382
0.0,2,1258.030385
1.0,8,1258.044397
0.0,2,1258.048401
0.0,5,1258.057409
0.0,3,1258.062414
0.0,5,1258.070421
0.0,3,1258.076427
0.0,3,1258.081431
0.0,6,1258.09144
0.0,2,1258.095444
0.0,5,1258.104452
0.0,2,1258.107455
1.0,22,1258.145489
0.0,2,1258.149493
0.0,4,1258.156499
0.0,6,1258.166508
0.0,6,1258.177518
0.0,16,1258.239575
0.0,9,1258.255589
0.0,13,1258.27861
0.0,3,1258.284616
0.0,8,1258.298628
0.0,4,1258.305635
0.0,5,1258.314643
0.0,4,1258.32165
0.0,3,1258.326654
0.0,3,1258.33266
1.0,10,1258.350676
0.0,3,1258.35568
0.0,2,1258.358683
0.0,3,1258.364688
0.0,6,1258.374698
0.0,7,1258.38771
0.0,4,1258.394716
0.0,5,1258.404725
1.0,26,1258.450767
0.0,7,1258.463779
0.0,4,1258.470785
0.0,3,1258.47579
0.0,4,1258.482796
0.0,13,1258.505817
0.0,4,1258.513824
0.0,2,1258.516827
0.0,9,1258.532842
1.0,6,1258.543852
0.0,5,1258.55286
0.0,4,1258.559866
0.0,8,1258.573879
0.0,4,1258.580886
0.0,5,1258.589893
0.0,4,1258.5969
0.0,11,1258.616918
0.0,6,1258.626927
0.0,2,1258.630931
0.0,4,1258.637937
0.0,7,1258.650949
0.0,3,1258.655953
0.0,2,1258.659957
1.0,17,1258.689984
0.0,6,1258.699993
0.0,5,1258.709002
0.0,5,1258.71801
0.0,6,1258.72902
0.0,2,1258.732023
0.0,6,1258.743033
0.0,7,1258.756044
1.0,11,1258.775062
0.0,2,1258.779065
0.0,3,1258.78407
0.0,2,1258.788074
0.0,3,1258.793078
0.0,6,1258.804088
0.0,5,1258.813097
0.0,3,1258.818101
0.0,4,1258.825108
0.0,4,1258.833115
0.0,2,1258.836117
0.0,4,1258.843124
0.0,6,1258.854134
0.0,3,1258.859138
0.0,4,1258.867146
1.0,11,1258.886163
0.0,3,1258.891168
0.0,2,1258.895171
0.0,7,1258.908183
1.0,10,1258.9272
0.0,6,1258.93821
0.0,4,1258.945216
0.0,2,1258.948219
0.0,9,1258.964234
0.0,2,1258.968237
0.0,2,1258.971241
0.0,4,1258.978246
0.0,6,1258.989257
0.0,2,1258.99326
0.0,10,1259.010276
0.0,2,1259.014279
0.0,7,1259.02629
0.0,2,1259.030294
0.0,3,1259.035298
0.0,5,1259.044307
0.0,5,1259.052314
0.0,2,1259.056318
0.0,3,1259.061322
0.0,2,1259.065326
1.0,10,1259.082341
0.0,6,1259.093352
0.0,3,1259.098356
0.0,2,1259.102359
0.0,2,1259.105362
0.0,5,1259.114371
0.0,11,1259.168419
0.0,2,1259.172423
0.0,4,1259.17943
0.0,8,1259.194443
0.0,2,1259.197446
0.0,4,1259.204452
0.0,28,1259.255499
1.0,12,1259.276518
1.0,7,1259.288529
0.0,3,1259.294534
0.0,3,1259.299539
0.0,13,1259.32256
0.0,2,1259.325562
0.0,5,1259.334571
0.0,6,1259.34558
0.0,4,1259.352587
0.0,2,1259.35559
0.0,13,1259.378611
0.0,4,1259.385617
0.0,6,1259.396627
0.0,3,1259.401632
0.0,14,1259.426654
0.0,2,1259.430658
0.0,2,1259.434662
0.0,4,1259.441668
0.0,9,1259.456681
0.0,3,1259.462687
0.0,5,1259.470695
0.0,5,1259.479703
0.0,3,1259.485708
0.0,9,1259.500722
0.0,7,1259.513734
0.0,3,1259.518738
0.0,11,1259.537755
0.0,7,1259.550767
0.0,7,1259.562779
0.0,3,1259.567783
0.0,2,1259.571786
0.0,3,1259.577792
0.0,2,1259.580794
0.0,3,1259.585799
0.0,2,1259.589803
0.0,4,1259.596809
0.0,9,1259.612824
0.0,5,1259.621832
0.0,4,1259.628838
0.0,10,1259.645854
0.0,2,1259.649857
0.0,4,1259.656864
0.0,2,1259.659866
0.0,13,1259.682887
0.0,3,1259.688893
0.0,6,1259.698902
0.0,2,1259.702905
0.0,2,1259.705908
0.0,8,1259.719921
0.0,5,1259.728929
0.0,3,1259.733934
0.0,6,1259.744944
0.0,11,1259.763961
0.0,9,1259.779975
0.0,3,1259.78498
0.0,16,1259.813006
0.0,2,1259.817009
0.0,8,1259.831022
0.0,7,1259.843033
0.0,5,1259.852041
0.0,5,1259.861049
0.0,7,1259.87306
0.0,3,1259.878065
0.0,6,1259.889075
0.0,2,1259.892078
0.0,3,1259.898083
0.0,6,1259.908092
0.0,4,1259.915604
0.0,2,1259.918607
0.0,11,1259.938625
0.0,4,1259.945631
0.0,6,1259.957642
0.0,2,1259.960645
0.0,2,1259.964649
0.0,10,1259.981664
0.0,3,1259.987669
0.0,3,1259.992674
0.0,4,1261.492091
0.0,7,1261.504102
0.0,4,1261.510107
0.0,5,1261.519115
0.0,6,1261.529124
0.0,4,1261.536131
0.0,6,1261.581172
0.0,4,1261.587177
0.0,2,1261.591181
0.0,11,1261.609197
0.0,4,1261.616204
0.0,3,1261.621208
0.0,4,1261.628214
0.0,3,1261.633219
0.0,7,1261.64523
1.0,11,1261.663247
0.0,4,1261.670253
0.0,5,1261.67826
0.0,3,1261.683264
0.0,3,1261.688269
0.0,2,1261.692273
0.0,3,1261.697278
0.0,7,1261.709288
0.0,3,1261.714293
0.0,5,1261.7223
0.0,9,1261.737314
0.0,4,1261.74432
0.0,5,1261.752327
0.0,4,1261.759333
0.0,2,1261.763337
0.0,2,1261.76634
0.0,2,1261.769343
0.0,6,1261.779352
0.0,3,1261.784357
0.0,4,1261.791363
0.0,9,1261.806377
0.0,3,1261.811381
0.0,12,1261.8324
0.0,3,1261.837404
0.0,4,1261.84341
0.0,17,1261.872437
0.0,2,1261.875439
0.0,6,1261.88645
0.0,8,1261.899461
0.0,4,1261.906468
0.0,3,1261.911472
0.0,7,1261.923483
0.0,2,1261.926486
1.0,8,1261.940499
1.0,12,1261.960517
0.0,4,1261.968524
0.0,8,1261.982537
0.0,2,1261.985539
0.0,2,1261.989543
0.0,7,1262.001554
0.0,5,1262.009561
0.0,5,1262.018569
0.0,6,1262.028579
0.0,7,1262.040589
1.0,9,1262.055603
0.0,2,1262.059607
0.0,2,1262.062609
0.0,6,1262.072618
0.0,2,1262.076622
0.0,3,1262.081627
0.0,7,1262.093638
0.0,4,1262.100644
0.0,5,1262.108651
0.0,15,1262.134675
0.0,9,1262.149688
0.0,6,1262.159698
0.0,2,1262.162701
0.0,4,1262.169707
0.0,2,1262.17371
0.0,2,1262.176713
0.0,2,1262.179716
0.0,4,1262.186723
0.0,10,1262.203738
0.0,5,1262.212746
0.0,2,1262.215749
1.0,8,1262.229762
0.0,4,1262.236768
0.0,4,1262.242773
0.0,8,1262.256786
0.0,6,1262.266795
0.0,3,1262.2718
0.0,3,1262.276804
0.0,2,1262.280808
1.0,11,1262.299825
0.0,11,1262.317842
0.0,3,1262.323847
0.0,6,1262.333856
0.0,6,1262.344866
0.0,4,1262.351872
1.0,12,1262.372892
1.0,12,1262.393911
0.0,6,1262.404921
0.0,3,1262.409925
0.0,6,1262.420935
0.0,17,1262.484994
0.0,4,1262.492
0.0,3,1262.498005
0.0,11,1262.518024
0.0,2,1262.522027
0.0,2,1262.52503
0.0,4,1262.532036
0.0,4,1262.539043
0.0,4,1262.54705
0.0,4,1262.554056
0.0,5,1262.563065
0.0,2,1262.566067
0.0,4,1262.574075
0.0,6,1262.584084
1.0,13,1262.607105
0.0,3,1262.61311
0.0,2,1262.616113
0.0,6,1262.627123
0.0,5,1262.636131
0.0,9,1262.652145
0.0,2,1262.655149
1.0,44,1262.733219
0.0,5,1262.741226
0.0,4,1262.748233
0.0,4,1262.755239
1.0,15,1262.782264
0.0,3,1262.787269
0.0,10,1262.805285
0.0,3,1262.810289
0.0,4,1262.817296
0.0,3,1262.8223
0.0,3,1262.828306
0.0,2,1262.831309
0.0,2,1262.835312
0.0,5,1262.843319
0.0,3,1262.849325
0.0,3,1262.854329
0.0,15,1262.880353
0.0,2,1262.884357
0.0,4,1262.891363
0.0,4,1262.89837
0.0,6,1262.909379
0.0,5,1262.917387
0.0,3,1262.923392
0.0,6,1262.933401
0.0,11,1262.95342
0.0,3,1262.958424
0.0,2,1262.962428
0.0,6,1262.972437
0.0,10,1262.990453
0.0,7,1263.002464
0.0,4,1263.00947
0.0,4,1263.017478
0.0,3,1263.023483
0.0,2,1263.026486
0.0,2,1263.030489
0.0,2,1263.034493
0.0,2,1263.037496
1.0,10,1263.055513
0.0,8,1263.069525
0.0,8,1263.083538
0.0,2,1263.087542
0.0,4,1263.094548
0.0,5,1263.102555
0.0,5,1263.111563
0.0,4,1263.11857
0.0,4,1263.125576
0.0,4,1263.133584
0.0,4,1263.14059
0.0,5,1263.148597
0.0,4,1263.155604
0.0,3,1263.161609
0.0,4,1263.168615
0.0,6,1263.178624
0.0,3,1263.18463
0.0,6,1263.194639
0.0,6,1263.205649
0.0,8,1263.219662
0.0,7,1263.231673
0.0,8,1263.245686
0.0,3,1263.25069
0.0,3,1263.256695
0.0,2,1263.259698
0.0,4,1263.266704
1.0,22,1263.305743
0.0,2,1263.308745
0.0,5,1263.317753
0.0,5,1263.326761
0.0,2,1263.330765
0.0,5,1263.338772
0.0,2,1263.342776
0.0,11,1263.395825
0.0,7,1263.408836
0.0,5,1263.417844
0.0,6,1263.427853
0.0,2,1263.431857
0.0,4,1263.438863
0.0,2,1263.441866
0.0,8,1263.456879
0.0,2,1263.459882
0.0,4,1263.466888
0.0,8,1263.480901
0.0,3,1263.486907
1.0,16,1263.515934
0.0,5,1263.524941
0.0,4,1263.531948
0.0,3,1263.537953
0.0,2,1263.540956
0.0,7,1263.553968
0.0,2,1263.556971
0.0,8,1263.571984
0.0,5,1263.580993
0.0,2,1263.583995
0.0,3,1263.590001
1.0,8,1263.604013
0.0,5,1263.613022
0.0,5,1263.62203
0.0,3,1263.627034
0.0,6,1263.638045
0.0,2,1263.641047
0.0,2,1263.645051
0.0,3,1263.650055
0.0,6,1263.661065
0.0,3,1263.66607
0.0,3,1263.672075
0.0,5,1263.681083
0.0,3,1263.687089
0.0,4,1263.694095
0.0,7,1263.706106
0.0,8,1263.72112
0.0,4,1263.728127
0.0,6,1263.738135
0.0,3,1263.744141
0.0,7,1263.756152
0.0,4,1263.763157
0.0,8,1263.777171
0.0,4,1263.784177
0.0,4,1263.791183
0.0,3,1263.797189
0.0,4,1263.804195
0.0,3,1263.8092
0.0,5,1263.818208
0.0,4,1263.825215
0.0,3,1263.830219
0.0,5,1263.839227
0.0,8,1263.85324
0.0,12,1263.874259
0.0,2,1263.878263
0.0,3,1263.883267
0.0,6,1263.894277
0.0,2,1263.89728
0.0,5,1263.906289
0.0,6,1263.917298
0.0,2,1263.920301
0.0,2,1263.924305
0.0,4,1263.931311
0.0,3,1263.937316
0.0,3,1263.942321
0.0,4,1263.949327
0.0,4,1263.956334
0.0,2,1263.960337
0.0,2,1263.96334
0.0,3,1263.968345
0.0,9,1263.984362
0.0,9,1264.000377
0.0,3,1264.005381
0.0,2,1264.009385
0.0,3,1264.01539
1.0,23,1264.056428
0.0,2,1264.060431
0.0,9,1264.076446
0.0,6,1264.086455
0.0,2,1264.090459
0.0,2,1264.093461
0.0,13,1264.116483
0.0,3,1264.122488
0.0,4,1264.129494
0.0,9,1264.145509
0.0,4,1264.152515
0.0,5,1264.161523
0.0,2,1264.164526
1.0,9,1264.180541
0.0,3,1264.186547
0.0,3,1264.19155
0.0,4,1264.198557
0.0,4,1264.205563
0.0,5,1264.214572
0.0,4,1264.221578
1.0,13,1264.244599
0.0,6,1264.255609
0.0,2,1264.259613
0.0,5,1264.268621
0.0,9,1264.318666
0.0,5,1264.327674
0.0,8,1264.341688
0.0,4,1264.349694
0.0,3,1264.354699
1.0,20,1264.390732
1.0,16,1264.418757
0.0,2,1264.422761
0.0,6,1264.433771
0.0,5,1264.442779
0.0,5,1264.451787
0.0,2,1264.45479
0.0,2,1264.458794
0.0,8,1264.472806
0.0,7,1264.485818
0.0,9,1264.501833
0.0,8,1264.515846
0.0,15,1264.543871
1.0,11,1264.56489
0.0,6,1264.5759
0.0,2,1264.579904
0.0,2,1264.583907
0.0,3,1264.588912
0.0,2,1264.592916
0.0,12,1264.614936
0.0,7,1264.626947
0.0,6,1264.637957
0.0,16,1264.666983
0.0,2,1264.670987
0.0,2,1264.673989
0.0,9,1264.691005
0.0,5,1264.700013
0.0,5,1264.709021
0.0,2,1264.713025
0.0,3,1264.718029
1.0,19,1264.753061
0.0,4,1264.760068
0.0,9,1264.776082
0.0,7,1264.789094
0.0,2,1264.793097
0.0,4,1264.800104
0.0,5,1264.809112
1.0,10,1264.827129
0.0,2,1264.831132
0.0,3,1264.836137
0.0,4,1264.844144
0.0,5,1264.853152
0.0,5,1264.86216
0.0,12,1264.884181
0.0,3,1264.889185
0.0,5,1264.898193
0.0,6,1264.909204
0.0,7,1264.922215
0.0,4,1264.929222
0.0,6,1264.940231
0.0,8,1264.955245
0.0,12,1264.977265
0.0,3,1264.98227
0.0,3,1264.988275
0.0,2,1264.992279
0.0,3,1264.997284
0.0,3,1265.002288
0.0,2,1265.006292
1.0,8,1265.021305
0.0,2,1265.024308
0.0,2,1265.028329
0.0,3,1265.034317
0.0,3,1265.039322
0.0,3,1265.045327
1.0,9,1265.062342
0.0,2,1265.066346
0.0,2,1265.07035
0.0,2,1265.074353
0.0,4,1265.08136
0.0,3,1265.086364
0.0,2,1265.090368
0.0,3,1265.096373
0.0,2,1265.099376
0.0,9,1265.116391
0.0,5,1265.1254
0.0,5,1265.134408
0.0,3,1265.140413
0.0,5,1265.149422
0.0,5,1265.15843
1.0,14,1265.183453
1.0,12,1265.205473
0.0,4,1265.21348
0.0,3,1265.253516
0.0,8,1265.267529
0.0,5,1265.276537
0.0,2,1265.280541
0.0,3,1265.285545
0.0,4,1266.848303
0.0,2,1266.851305
0.0,10,1266.869322
0.0,4,1266.875327
1.0,6,1266.886337
0.0,12,1266.907357
0.0,3,1266.912361
0.0,18,1266.94439
0.0,2,1266.949395
0.0,12,1266.970414
0.0,3,1266.975418
0.0,3,1266.980499
0.0,2,1266.984426
0.0,2,1266.987429
0.0,11,1267.006447
0.0,2,1267.009449
0.0,9,1267.025464
1.0,10,1267.04248
0.0,7,1267.055491
0.0,2,1267.059495
1.0,8,1267.073507
0.0,6,1267.084517
0.0,5,1267.092525
0.0,4,1267.101533
1.0,6,1267.110541
1.0,14,1267.136565
0.0,2,1267.140569
0.0,2,1267.143571
0.0,2,1267.147579
0.0,2,1267.151578
0.0,2,1267.154581
0.0,4,1267.161587
0.0,2,1267.165591
0.0,2,1267.169595
0.0,8,1267.183608
0.0,8,1267.19762
0.0,4,1267.204627
1.0,15,1267.231651
0.0,3,1267.236656
0.0,7,1267.249668
0.0,3,1267.254672
0.0,2,1267.257675
0.0,13,1267.281697
0.0,3,1267.286701
0.0,3,1267.291706
0.0,4,1267.299713
0.0,10,1267.316728
0.0,2,1267.320732
0.0,2,1267.323735
0.0,10,1267.341752
0.0,8,1267.356765
0.0,4,1267.363771
0.0,3,1267.369777
0.0,9,1267.385791
0.0,7,1267.398803
0.0,3,1267.403808
0.0,4,1267.409813
1.0,12,1267.432834
0.0,3,1267.437839
1.0,13,1267.46086
0.0,5,1267.469868
0.0,7,1267.48288
0.0,5,1267.490887
0.0,5,1267.500896
0.0,3,1267.505901
0.0,7,1267.518912
0.0,3,1267.523917
0.0,3,1267.528922
1.0,15,1267.555946
0.0,2,1267.558949
0.0,7,1267.571961
0.0,12,1267.593981
0.0,3,1267.600987
0.0,4,1267.606993
0.0,2,1267.610996
0.0,4,1267.619004
0.0,6,1267.628012
0.0,4,1267.63702
0.0,4,1267.643025
0.0,5,1267.653035
1.0,12,1267.674054
0.0,3,1267.678057
0.0,3,1267.685073
0.0,4,1267.691078
0.0,2,1267.695082
0.0,3,1267.701087
0.0,3,1267.741131
0.0,4,1267.749138
0.0,4,1267.755143
0.0,7,1267.768155
0.0,3,1267.77316
0.0,13,1267.79618
0.0,4,1267.804188
0.0,4,1267.810194
0.0,3,1267.8172
0.0,2,1267.820203
0.0,2,1267.824206
0.0,4,1267.831213
0.0,5,1267.84022
0.0,9,1267.856235
0.0,6,1267.867245
0.0,2,1267.871249
0.0,2,1267.874251
0.0,2,1267.877254
0.0,9,1267.89427
0.0,5,1267.903278
0.0,5,1267.911285
0.0,5,1267.921294
0.0,4,1267.9273
1.0,7,1267.940312
0.0,8,1267.955326
0.0,2,1267.958328
0.0,6,1267.970339
0.0,5,1267.978346
1.0,17,1268.008373
0.0,3,1268.014379
0.0,4,1268.020384
0.0,4,1268.02639
0.0,5,1268.034397
0.0,3,1268.039402
0.0,5,1268.047409
0.0,4,1268.053415
0.0,3,1268.058419
0.0,2,1268.061422
0.0,6,1268.071431
0.0,4,1268.077437
0.0,3,1268.082441
0.0,3,1268.086445
0.0,7,1268.098455
0.0,6,1268.108464
0.0,5,1268.116472
0.0,5,1268.124479
0.0,2,1268.128483
0.0,9,1268.142496
1.0,21,1268.175526
0.0,15,1268.199548
0.0,2,1268.20255
0.0,6,1268.211558
0.0,6,1268.221567
0.0,2,1268.224571
1.0,15,1268.248592
0.0,6,1268.258601
0.0,17,1268.284625
0.0,2,1268.288628
0.0,5,1268.295635
0.0,4,1268.302641
0.0,3,1268.307646
0.0,3,1268.311649
0.0,4,1268.318655
0.0,6,1268.327664
0.0,6,1268.337673
0.0,4,1268.343678
0.0,3,1268.348683
0.0,2,1268.351686
0.0,3,1268.35669
0.0,2,1268.359693
0.0,2,1268.362696
1.0,17,1268.38972
0.0,6,1268.399729
0.0,3,1268.403733
0.0,5,1268.41174
0.0,4,1268.418747
0.0,3,1268.42275
0.0,5,1268.430758
0.0,8,1268.443769
0.0,11,1268.460785
0.0,5,1268.468792
0.0,2,1268.471795
0.0,3,1268.476799
0.0,6,1268.486809
0.0,8,1268.498819
1.0,23,1268.535853
0.0,5,1268.543861
0.0,4,1268.550867
0.0,5,1268.558874
1.0,20,1268.627937
0.0,4,1268.634943
0.0,2,1268.638947
0.0,2,1268.64195
0.0,5,1268.649957
0.0,10,1268.666972
0.0,3,1268.671977
0.0,2,1268.67498
0.0,4,1268.681986
0.0,12,1268.702004
0.0,5,1268.710011
0.0,5,1268.71902
0.0,2,1268.722022
0.0,4,1268.729029
0.0,4,1268.735034
0.0,5,1268.744042
0.0,5,1268.75205
0.0,2,1268.756053
0.0,7,1268.767063
0.0,11,1268.786081
0.0,3,1268.791085
0.0,2,1268.794088
0.0,5,1268.803096
0.0,3,1268.808101
1.0,8,1268.821112
0.0,3,1268.826117
0.0,11,1268.844134
1.0,15,1268.869156
0.0,2,1268.87316
0.0,11,1268.891176
0.0,6,1268.901185
0.0,8,1268.915198
0.0,2,1268.918201
0.0,7,1268.930212
0.0,5,1268.938219
0.0,6,1268.948228
0.0,2,1268.952232
0.0,2,1268.955235
0.0,2,1268.959238
0.0,5,1268.967245
